SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22020,2544,0022000075,"JAN 01, 2021",LAL @ SAS,W,36,8,22,0.364,3,7,0.429,7,7,1.0,1,10,11,10,2,0,4,0,26,18,1,"[28, 31, 26, 36, 35]","[7, 8, 6, 11, 11]","[17, 18, 13, 20, 23]","[0.412, 0.444, 0.462, 0.55, 0.478]","[3, 3, 1, 3, 1]","[8, 8, 5, 7, 3]","[0.375, 0.375, 0.2, 0.429, 0.333]","[5, 3, 5, 4, 3]","[7, 4, 7, 5, 5]","[0.714, 0.75, 0.714, 0.8, 0.6]","[2, 1, 0, 2, 0]","[3, 6, 9, 7, 5]","[5, 7, 9, 9, 5]","[5, 10, 5, 6, 8]","[0, 1, 1, 2, 1]","[0, 0, 0, 1, 1]","[4, 4, 4, 3, 2]","[2, 0, 1, 2, 1]","[22, 22, 18, 29, 26]","[2, 16, 16, 0, -1]",113.0,111.0,1.068,1.066,49.8,49.4,19.3,19.3,2.655,2.522,65.5,61.3,33.0,34.0
22020,2544,0022000087,"JAN 03, 2021",LAL @ MEM,W,32,9,16,0.563,3,6,0.5,1,3,0.333,0,13,13,8,1,0,2,2,22,19,1,"[31, 26, 36, 35, 36]","[8, 6, 11, 11, 8]","[18, 13, 20, 23, 22]","[0.444, 0.462, 0.55, 0.478, 0.364]","[3, 1, 3, 1, 3]","[8, 5, 7, 3, 7]","[0.375, 0.2, 0.429, 0.333, 0.429]","[3, 5, 4, 3, 7]","[4, 7, 5, 5, 7]","[0.75, 0.714, 0.8, 0.6, 1.0]","[1, 0, 2, 0, 1]","[6, 9, 7, 5, 10]","[7, 9, 9, 5, 11]","[10, 5, 6, 8, 10]","[1, 1, 2, 1, 2]","[0, 0, 1, 1, 0]","[4, 4, 3, 2, 4]","[0, 1, 2, 1, 0]","[22, 18, 29, 26, 26]","[16, 16, 0, -1, 18]",116.6,110.0,1.071,1.015,48.9,45.7,15.8,16.3,1.549,1.256,59.6,57.3,37.2,39.0
22020,2544,0022000103,"JAN 05, 2021",LAL @ MEM,W,34,11,20,0.55,1,4,0.25,3,3,1.0,2,10,12,7,1,1,6,0,26,20,1,"[26, 36, 35, 36, 32]","[6, 11, 11, 8, 9]","[13, 20, 23, 22, 16]","[0.462, 0.55, 0.478, 0.364, 0.563]","[1, 3, 1, 3, 3]","[5, 7, 3, 7, 6]","[0.2, 0.429, 0.333, 0.429, 0.5]","[5, 4, 3, 7, 1]","[7, 5, 5, 7, 3]","[0.714, 0.8, 0.6, 1.0, 0.333]","[0, 2, 0, 1, 0]","[9, 7, 5, 10, 13]","[9, 9, 5, 11, 13]","[5, 6, 8, 10, 8]","[1, 2, 1, 2, 1]","[0, 1, 1, 0, 0]","[4, 3, 2, 4, 2]","[1, 2, 1, 0, 2]","[18, 29, 26, 26, 22]","[16, 0, -1, 18, 19]",115.2,109.0,1.078,1.06,49.2,48.3,16.0,18.0,1.6,1.543,59.3,58.7,37.0,37.0
22020,2544,0022000121,"JAN 07, 2021",LAL vs. SAS,L,35,8,15,0.533,4,7,0.571,7,11,0.636,0,6,6,12,0,0,4,3,27,-10,1,"[36, 35, 36, 32, 34]","[11, 11, 8, 9, 11]","[20, 23, 22, 16, 20]","[0.55, 0.478, 0.364, 0.563, 0.55]","[3, 1, 3, 3, 1]","[7, 3, 7, 6, 4]","[0.429, 0.333, 0.429, 0.5, 0.25]","[4, 3, 7, 1, 3]","[5, 5, 7, 3, 3]","[0.8, 0.6, 1.0, 0.333, 1.0]","[2, 0, 1, 0, 2]","[7, 5, 10, 13, 10]","[9, 5, 11, 13, 12]","[6, 8, 10, 8, 7]","[2, 1, 2, 1, 1]","[1, 1, 0, 0, 1]","[3, 2, 4, 2, 6]","[2, 1, 0, 2, 0]","[29, 26, 26, 22, 26]","[0, -1, 18, 19, 20]",114.9,117.3,1.094,1.128,49.6,49.5,16.9,13.7,2.511,2.278,61.1,55.3,40.3,50.0
22020,2544,0022000131,"JAN 08, 2021",LAL vs. CHI,W,34,11,21,0.524,0,5,0.0,6,8,0.75,0,7,7,7,0,0,4,1,28,9,1,"[35, 36, 32, 34, 35]","[11, 8, 9, 11, 8]","[23, 22, 16, 20, 15]","[0.478, 0.364, 0.563, 0.55, 0.533]","[1, 3, 3, 1, 4]","[3, 7, 6, 4, 7]","[0.333, 0.429, 0.5, 0.25, 0.571]","[3, 7, 1, 3, 7]","[5, 7, 3, 3, 11]","[0.6, 1.0, 0.333, 1.0, 0.636]","[0, 1, 0, 2, 0]","[5, 10, 13, 10, 6]","[5, 11, 13, 12, 6]","[8, 10, 8, 7, 12]","[1, 2, 1, 1, 0]","[1, 0, 0, 1, 0]","[2, 4, 2, 6, 4]","[1, 0, 2, 0, 3]","[26, 26, 22, 26, 27]","[-1, 18, 19, 20, -10]",120.6,114.7,1.107,1.107,50.3,50.1,12.4,7.7,1.244,1.045,56.0,54.0,43.7,44.0
22020,2544,0022000146,"JAN 10, 2021",LAL @ HOU,W,30,7,15,0.467,1,6,0.167,3,6,0.5,1,6,7,7,1,1,2,2,18,10,1,"[36, 32, 34, 35, 34]","[8, 9, 11, 8, 11]","[22, 16, 20, 15, 21]","[0.364, 0.563, 0.55, 0.533, 0.524]","[3, 3, 1, 4, 0]","[7, 6, 4, 7, 5]","[0.429, 0.5, 0.25, 0.571, 0.0]","[7, 1, 3, 7, 6]","[7, 3, 3, 11, 8]","[1.0, 0.333, 1.0, 0.636, 0.75]","[1, 0, 2, 0, 0]","[10, 13, 10, 6, 7]","[11, 13, 12, 6, 7]","[10, 8, 7, 12, 7]","[2, 1, 1, 0, 0]","[0, 0, 1, 0, 0]","[4, 2, 6, 4, 4]","[0, 2, 0, 3, 1]","[26, 22, 26, 27, 28]","[18, 19, 20, -10, 9]",111.7,105.7,1.069,1.041,49.2,47.3,13.9,9.3,1.83,1.474,57.7,54.7,36.9,33.0
22020,2544,0022000161,"JAN 12, 2021",LAL @ HOU,W,29,10,20,0.5,4,9,0.444,2,4,0.5,1,7,8,5,0,1,5,0,26,15,1,"[32, 34, 35, 34, 30]","[9, 11, 8, 11, 7]","[16, 20, 15, 21, 15]","[0.563, 0.55, 0.533, 0.524, 0.467]","[3, 1, 4, 0, 1]","[6, 4, 7, 5, 6]","[0.5, 0.25, 0.571, 0.0, 0.167]","[1, 3, 7, 6, 3]","[3, 3, 11, 8, 6]","[0.333, 1.0, 0.636, 0.75, 0.5]","[0, 2, 0, 0, 1]","[13, 10, 6, 7, 6]","[13, 12, 6, 7, 7]","[8, 7, 12, 7, 7]","[1, 1, 0, 0, 1]","[0, 1, 0, 0, 1]","[2, 6, 4, 4, 2]","[2, 0, 3, 1, 2]","[22, 26, 27, 28, 18]","[19, 20, -10, 9, 10]",112.8,108.0,1.073,1.03,49.5,48.4,16.1,17.0,1.955,1.821,59.5,63.3,36.0,27.0
22020,2544,0022000170,"JAN 13, 2021",LAL @ OKC,W,27,9,20,0.45,5,8,0.625,3,4,0.75,0,6,6,7,0,0,2,2,26,14,1,"[34, 35, 34, 30, 29]","[11, 8, 11, 7, 10]","[20, 15, 21, 15, 20]","[0.55, 0.533, 0.524, 0.467, 0.5]","[1, 4, 0, 1, 4]","[4, 7, 5, 6, 9]","[0.25, 0.571, 0.0, 0.167, 0.444]","[3, 7, 6, 3, 2]","[3, 11, 8, 6, 4]","[1.0, 0.636, 0.75, 0.5, 0.5]","[2, 0, 0, 1, 1]","[10, 6, 7, 6, 7]","[12, 6, 7, 7, 8]","[7, 12, 7, 7, 5]","[1, 0, 0, 1, 0]","[1, 0, 0, 1, 1]","[6, 4, 4, 2, 5]","[0, 3, 1, 2, 0]","[26, 27, 28, 18, 26]","[20, -10, 9, 10, 15]",109.2,105.7,1.057,1.031,49.2,48.1,9.4,5.0,1.106,0.789,63.2,59.3,31.5,29.0
22020,2544,0022000187,"JAN 15, 2021",LAL vs. NOP,W,31,6,11,0.545,2,6,0.333,7,7,1.0,1,7,8,11,1,0,3,3,21,14,1,"[35, 34, 30, 29, 27]","[8, 11, 7, 10, 9]","[15, 21, 15, 20, 20]","[0.533, 0.524, 0.467, 0.5, 0.45]","[4, 0, 1, 4, 5]","[7, 5, 6, 9, 8]","[0.571, 0.0, 0.167, 0.444, 0.625]","[7, 6, 3, 2, 3]","[11, 8, 6, 4, 4]","[0.636, 0.75, 0.5, 0.5, 0.75]","[0, 0, 1, 1, 0]","[6, 7, 6, 7, 6]","[6, 7, 7, 8, 6]","[12, 7, 7, 5, 7]","[0, 0, 1, 0, 0]","[0, 0, 1, 1, 0]","[4, 4, 2, 5, 2]","[3, 1, 2, 0, 2]","[27, 28, 18, 26, 26]","[-10, 9, 10, 15, 14]",107.0,113.3,1.05,1.143,45.6,49.4,13.5,14.7,1.709,1.833,43.8,42.0,48.3,53.0
22020,2544,0022000212,"JAN 18, 2021",LAL vs. GSW,L,38,6,16,0.375,2,7,0.286,5,8,0.625,0,5,5,5,1,0,5,1,19,-9,1,"[34, 30, 29, 27, 31]","[11, 7, 10, 9, 6]","[21, 15, 20, 20, 11]","[0.524, 0.467, 0.5, 0.45, 0.545]","[0, 1, 4, 5, 2]","[5, 6, 9, 8, 6]","[0.0, 0.167, 0.444, 0.625, 0.333]","[6, 3, 2, 3, 7]","[8, 6, 4, 4, 7]","[0.75, 0.5, 0.5, 0.75, 1.0]","[0, 1, 1, 0, 1]","[7, 6, 7, 6, 7]","[7, 7, 8, 6, 8]","[7, 7, 5, 7, 11]","[0, 1, 0, 0, 1]","[0, 1, 1, 0, 0]","[4, 2, 5, 2, 3]","[1, 2, 0, 2, 3]","[28, 18, 26, 26, 21]","[9, 10, 15, 14, 14]",115.3,107.7,1.068,1.019,48.6,47.6,14.6,16.3,1.902,1.75,52.3,57.3,41.8,33.0
