SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22023,1628378,0022301205,"DEC 06, 2023",CLE vs. ORL,W,37,12,24,0.5,5,10,0.5,6,9,0.667,2,5,7,6,1,0,4,3,35,0,1,"[35, 34, 35, 34, 33]","[4, 4, 14, 7, 7]","[18, 17, 25, 20, 19]","[0.222, 0.235, 0.56, 0.35, 0.368]","[2, 0, 3, 1, 2]","[6, 5, 11, 9, 5]","[0.333, 0.0, 0.273, 0.111, 0.4]","[12, 2, 9, 8, 4]","[13, 3, 9, 8, 5]","[0.923, 0.667, 1.0, 1.0, 0.8]","[0, 1, 2, 3, 1]","[5, 4, 9, 4, 2]","[5, 5, 11, 7, 3]","[6, 4, 5, 6, 4]","[1, 1, 3, 4, 2]","[0, 0, 1, 0, 0]","[1, 0, 6, 1, 4]","[0, 0, 3, 1, 2]","[22, 10, 40, 23, 20]","[-2, 1, 29, 1, -13]",110.0,124.7,1.057,1.172,49.0,54.9,14.3,21.0,1.692,2.423,56.1,62.7,35.3,38.0
22023,1628378,0022301220,"DEC 08, 2023",CLE @ MIA,W,36,9,17,0.529,3,8,0.375,6,8,0.75,1,12,13,6,1,0,5,1,27,15,1,"[34, 35, 34, 33, 37]","[4, 14, 7, 7, 12]","[17, 25, 20, 19, 24]","[0.235, 0.56, 0.35, 0.368, 0.5]","[0, 3, 1, 2, 5]","[5, 11, 9, 5, 10]","[0.0, 0.273, 0.111, 0.4, 0.5]","[2, 9, 8, 4, 6]","[3, 9, 8, 5, 9]","[0.667, 1.0, 1.0, 0.8, 0.667]","[1, 2, 3, 1, 2]","[4, 9, 4, 2, 5]","[5, 11, 7, 3, 7]","[4, 5, 6, 4, 6]","[1, 3, 4, 2, 1]","[0, 1, 0, 0, 0]","[0, 6, 1, 4, 4]","[0, 3, 1, 2, 3]","[10, 40, 23, 20, 35]","[1, 29, 1, -13, 0]",111.6,126.3,1.108,1.204,50.0,55.2,14.3,15.7,2.206,2.611,55.7,68.0,40.6,41.0
22023,1628378,0022300294,"DEC 11, 2023",CLE @ ORL,L,37,6,18,0.333,2,10,0.2,8,9,0.889,1,2,3,3,3,1,2,3,22,-11,1,"[35, 34, 33, 37, 36]","[14, 7, 7, 12, 9]","[25, 20, 19, 24, 17]","[0.56, 0.35, 0.368, 0.5, 0.529]","[3, 1, 2, 5, 3]","[11, 9, 5, 10, 8]","[0.273, 0.111, 0.4, 0.5, 0.375]","[9, 8, 4, 6, 6]","[9, 8, 5, 9, 8]","[1.0, 1.0, 0.8, 0.667, 0.75]","[2, 3, 1, 2, 1]","[9, 4, 2, 5, 12]","[11, 7, 3, 7, 13]","[5, 6, 4, 6, 6]","[3, 4, 2, 1, 1]","[1, 0, 0, 0, 0]","[6, 1, 4, 4, 5]","[3, 1, 2, 3, 1]","[40, 23, 20, 35, 27]","[29, 1, -13, 0, 15]",109.6,113.7,1.055,1.105,48.9,51.6,13.7,11.0,1.706,2.75,56.5,61.3,34.8,34.0
22023,1628378,0022300305,"DEC 12, 2023",CLE @ BOS,L,35,11,22,0.5,5,13,0.385,2,2,1.0,0,6,6,3,1,0,3,3,29,6,1,"[34, 33, 37, 36, 37]","[7, 7, 12, 9, 6]","[20, 19, 24, 17, 18]","[0.35, 0.368, 0.5, 0.529, 0.333]","[1, 2, 5, 3, 2]","[9, 5, 10, 8, 10]","[0.111, 0.4, 0.5, 0.375, 0.2]","[8, 4, 6, 6, 8]","[8, 5, 9, 8, 9]","[1.0, 0.8, 0.667, 0.75, 0.889]","[3, 1, 2, 1, 1]","[4, 2, 5, 12, 2]","[7, 3, 7, 13, 3]","[6, 4, 6, 6, 3]","[4, 2, 1, 1, 3]","[0, 0, 0, 0, 1]","[1, 4, 4, 5, 2]","[1, 2, 3, 1, 3]","[23, 20, 35, 27, 22]","[1, -13, 0, 15, -11]",108.8,121.3,1.063,1.166,48.0,51.8,13.0,14.3,1.826,1.536,54.0,53.3,40.6,50.0
22023,1628378,0022300319,"DEC 14, 2023",CLE @ BOS,L,40,12,24,0.5,2,8,0.25,5,5,1.0,1,7,8,6,1,0,3,2,31,-11,1,"[33, 37, 36, 37, 35]","[7, 12, 9, 6, 11]","[19, 24, 17, 18, 22]","[0.368, 0.5, 0.529, 0.333, 0.5]","[2, 5, 3, 2, 5]","[5, 10, 8, 10, 13]","[0.4, 0.5, 0.375, 0.2, 0.385]","[4, 6, 6, 8, 2]","[5, 9, 8, 9, 2]","[0.8, 0.667, 0.75, 0.889, 1.0]","[1, 2, 1, 1, 0]","[2, 5, 12, 2, 6]","[3, 7, 13, 3, 6]","[4, 6, 6, 3, 3]","[2, 1, 1, 3, 1]","[0, 0, 0, 1, 0]","[4, 4, 5, 2, 3]","[2, 3, 1, 3, 3]","[20, 35, 27, 22, 29]","[-13, 0, 15, -11, 6]",109.0,119.3,1.066,1.16,48.0,50.7,12.8,12.7,1.813,2.111,53.8,52.0,41.3,53.0
22023,1628378,0022300336,"DEC 16, 2023",CLE vs. ATL,W,41,7,21,0.333,4,9,0.444,4,4,1.0,3,2,5,13,2,0,1,4,22,7,1,"[37, 36, 37, 35, 40]","[12, 9, 6, 11, 12]","[24, 17, 18, 22, 24]","[0.5, 0.529, 0.333, 0.5, 0.5]","[5, 3, 2, 5, 2]","[10, 8, 10, 13, 8]","[0.5, 0.375, 0.2, 0.385, 0.25]","[6, 6, 8, 2, 5]","[9, 8, 9, 2, 5]","[0.667, 0.75, 0.889, 1.0, 1.0]","[2, 1, 1, 0, 1]","[5, 12, 2, 6, 7]","[7, 13, 3, 6, 8]","[6, 6, 3, 3, 6]","[1, 1, 3, 1, 1]","[0, 0, 1, 0, 0]","[4, 5, 2, 3, 3]","[3, 1, 3, 3, 2]","[35, 27, 22, 29, 31]","[0, 15, -11, 6, -11]",122.5,122.7,1.159,1.198,52.9,55.5,16.6,17.7,2.134,2.65,64.2,64.7,40.4,40.0
22023,1628378,0022300349,"DEC 18, 2023",CLE vs. HOU,W,45,14,27,0.519,4,11,0.364,5,5,1.0,0,1,1,6,0,2,2,5,37,4,1,"[36, 37, 35, 40, 41]","[9, 6, 11, 12, 7]","[17, 18, 22, 24, 21]","[0.529, 0.333, 0.5, 0.5, 0.333]","[3, 2, 5, 2, 4]","[8, 10, 13, 8, 9]","[0.375, 0.2, 0.385, 0.25, 0.444]","[6, 8, 2, 5, 4]","[8, 9, 2, 5, 4]","[0.75, 0.889, 1.0, 1.0, 1.0]","[1, 1, 0, 1, 3]","[12, 2, 6, 7, 2]","[13, 3, 6, 8, 5]","[6, 3, 3, 6, 13]","[1, 3, 1, 1, 2]","[0, 1, 0, 0, 0]","[5, 2, 3, 3, 1]","[1, 3, 3, 2, 4]","[27, 22, 29, 31, 22]","[15, -11, 6, -11, 7]",106.1,109.3,1.049,1.058,48.9,49.3,7.4,6.3,1.075,1.267,54.0,55.3,32.6,34.0
22023,1628378,0022300433,"DEC 29, 2023",CLE vs. MIL,L,36,14,23,0.609,2,10,0.2,4,4,1.0,1,5,6,9,2,1,2,3,34,3,1,"[37, 35, 40, 41, 45]","[6, 11, 12, 7, 14]","[18, 22, 24, 21, 27]","[0.333, 0.5, 0.5, 0.333, 0.519]","[2, 5, 2, 4, 4]","[10, 13, 8, 9, 11]","[0.2, 0.385, 0.25, 0.444, 0.364]","[8, 2, 5, 4, 5]","[9, 2, 5, 4, 5]","[0.889, 1.0, 1.0, 1.0, 1.0]","[1, 0, 1, 3, 0]","[2, 6, 7, 2, 1]","[3, 6, 8, 5, 1]","[3, 3, 6, 13, 6]","[3, 1, 1, 2, 0]","[1, 0, 0, 0, 2]","[2, 3, 3, 1, 2]","[3, 3, 2, 4, 5]","[22, 29, 31, 22, 37]","[-11, 6, -11, 7, 4]",119.2,120.7,1.124,1.158,51.7,54.8,14.6,15.7,2.093,2.474,65.7,74.7,35.0,24.0
22023,1628378,0022300452,"JAN 01, 2024",CLE @ TOR,L,38,8,21,0.381,4,9,0.444,6,6,1.0,1,6,7,7,4,0,3,4,26,7,1,"[35, 40, 41, 45, 36]","[11, 12, 7, 14, 14]","[22, 24, 21, 27, 23]","[0.5, 0.5, 0.333, 0.519, 0.609]","[5, 2, 4, 4, 2]","[13, 8, 9, 11, 10]","[0.385, 0.25, 0.444, 0.364, 0.2]","[2, 5, 4, 5, 4]","[2, 5, 4, 5, 4]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0, 1, 3, 0, 1]","[6, 7, 2, 1, 5]","[6, 8, 5, 1, 6]","[3, 6, 13, 6, 9]","[1, 1, 2, 0, 2]","[0, 0, 0, 2, 1]","[3, 3, 1, 2, 2]","[3, 2, 4, 5, 3]","[29, 31, 22, 37, 34]","[6, -11, 7, 4, 3]",115.0,117.0,1.123,1.124,50.9,51.4,13.6,9.7,2.019,1.611,60.8,59.3,38.6,37.0
22023,1628378,0022300465,"JAN 03, 2024",CLE vs. WAS,W,24,6,16,0.375,4,9,0.444,6,6,1.0,1,2,3,4,2,2,2,0,22,18,1,"[40, 41, 45, 36, 38]","[12, 7, 14, 14, 8]","[24, 21, 27, 23, 21]","[0.5, 0.333, 0.519, 0.609, 0.381]","[2, 4, 4, 2, 4]","[8, 9, 11, 10, 9]","[0.25, 0.444, 0.364, 0.2, 0.444]","[5, 4, 5, 4, 6]","[5, 4, 5, 4, 6]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1, 3, 0, 1, 1]","[7, 2, 1, 5, 6]","[8, 5, 1, 6, 7]","[6, 13, 6, 9, 7]","[1, 2, 0, 2, 4]","[0, 0, 2, 1, 0]","[3, 1, 2, 2, 3]","[2, 4, 5, 3, 4]","[31, 22, 37, 34, 26]","[-11, 7, 4, 3, 7]",126.2,122.0,1.181,1.175,54.4,55.4,14.3,14.7,1.774,2.0,68.4,68.0,39.3,36.0
