SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22023,2544,0022300242,"NOV 25, 2023",LAL @ CLE,W,36,8,23,0.348,1,9,0.111,5,7,0.714,1,5,6,6,2,2,4,1,22,2,1,"[35, 35, 40, 24, 36]","[9, 13, 14, 6, 9]","[15, 22, 19, 10, 19]","[0.6, 0.591, 0.737, 0.6, 0.474]","[3, 5, 2, 3, 4]","[7, 9, 5, 5, 9]","[0.429, 0.556, 0.4, 0.6, 0.444]","[7, 4, 7, 2, 4]","[8, 6, 9, 2, 7]","[0.875, 0.667, 0.778, 1.0, 0.571]","[2, 0, 1, 1, 2]","[8, 5, 5, 6, 7]","[10, 5, 6, 7, 9]","[12, 9, 8, 9, 7]","[4, 2, 3, 0, 0]","[1, 0, 0, 0, 0]","[6, 3, 2, 2, 3]","[1, 3, 0, 0, 0]","[28, 35, 37, 17, 26]","[0, 19, 2, 14, 7]",112.7,119.0,1.105,1.171,50.3,52.6,15.2,18.7,1.932,1.867,54.5,53.3,39.6,45.0
22023,2544,0022300255,"NOV 27, 2023",LAL @ PHI,L,30,8,12,0.667,1,1,1.0,1,2,0.5,0,0,0,5,1,1,1,0,18,-30,1,"[35, 40, 24, 36, 36]","[13, 14, 6, 9, 8]","[22, 19, 10, 19, 23]","[0.591, 0.737, 0.6, 0.474, 0.348]","[5, 2, 3, 4, 1]","[9, 5, 5, 9, 9]","[0.556, 0.4, 0.6, 0.444, 0.111]","[4, 7, 2, 4, 5]","[6, 9, 2, 7, 7]","[0.667, 0.778, 1.0, 0.571, 0.714]","[0, 1, 1, 2, 1]","[5, 5, 6, 7, 5]","[5, 6, 7, 9, 6]","[9, 8, 9, 7, 6]","[2, 3, 0, 0, 2]","[0, 0, 0, 0, 2]","[3, 2, 2, 3, 4]","[3, 0, 0, 0, 1]","[35, 37, 17, 26, 22]","[19, 2, 14, 7, 2]",112.9,119.0,1.095,1.142,50.3,53.0,15.9,13.0,2.318,1.773,57.6,64.7,36.8,35.0
22023,2544,0022300258,"NOV 29, 2023",LAL @ DET,W,29,9,19,0.474,2,6,0.333,5,5,1.0,2,6,8,3,0,0,1,0,25,26,1,"[40, 24, 36, 36, 30]","[14, 6, 9, 8, 8]","[19, 10, 19, 23, 12]","[0.737, 0.6, 0.474, 0.348, 0.667]","[2, 3, 4, 1, 1]","[5, 5, 9, 9, 1]","[0.4, 0.6, 0.444, 0.111, 1.0]","[7, 2, 4, 5, 1]","[9, 2, 7, 7, 2]","[0.778, 1.0, 0.571, 0.714, 0.5]","[1, 1, 2, 1, 0]","[5, 6, 7, 5, 0]","[6, 7, 9, 6, 0]","[8, 9, 7, 6, 5]","[3, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[2, 2, 3, 4, 1]","[0, 0, 0, 1, 0]","[37, 17, 26, 22, 18]","[2, 14, 7, 2, -30]",117.7,123.0,1.135,1.169,52.8,53.3,14.4,15.7,1.554,2.136,62.6,64.7,32.3,37.0
22023,2544,0022300271,"NOV 30, 2023",LAL @ OKC,L,35,7,12,0.583,4,8,0.5,3,4,0.75,2,10,12,6,1,1,5,1,21,-18,1,"[24, 36, 36, 30, 29]","[6, 9, 8, 8, 9]","[10, 19, 23, 12, 19]","[0.6, 0.474, 0.348, 0.667, 0.474]","[3, 4, 1, 1, 2]","[5, 9, 9, 1, 6]","[0.6, 0.444, 0.111, 1.0, 0.333]","[2, 4, 5, 1, 5]","[2, 7, 7, 2, 5]","[1.0, 0.571, 0.714, 0.5, 1.0]","[1, 2, 1, 0, 2]","[6, 7, 5, 0, 6]","[7, 9, 6, 0, 8]","[9, 7, 6, 5, 3]","[0, 0, 2, 1, 0]","[0, 0, 2, 1, 0]","[2, 3, 4, 1, 1]","[0, 0, 1, 0, 0]","[17, 26, 22, 18, 25]","[14, 7, 2, -30, 26]",110.9,111.7,1.066,1.117,48.5,49.6,10.3,5.3,1.434,1.333,52.5,40.0,39.0,45.0
22023,2544,0022300291,"DEC 02, 2023",LAL vs. HOU,W,35,7,17,0.412,0,4,0.0,2,5,0.4,0,4,4,7,1,1,5,0,16,16,1,"[36, 36, 30, 29, 35]","[9, 8, 8, 9, 7]","[19, 23, 12, 19, 12]","[0.474, 0.348, 0.667, 0.474, 0.583]","[4, 1, 1, 2, 4]","[9, 9, 1, 6, 8]","[0.444, 0.111, 1.0, 0.333, 0.5]","[4, 5, 1, 5, 3]","[7, 7, 2, 5, 4]","[0.571, 0.714, 0.5, 1.0, 0.75]","[2, 1, 0, 2, 2]","[7, 5, 0, 6, 10]","[9, 6, 0, 8, 12]","[7, 6, 5, 3, 6]","[0, 2, 1, 0, 1]","[0, 2, 1, 0, 1]","[3, 4, 1, 1, 5]","[0, 1, 0, 0, 1]","[26, 22, 18, 25, 21]","[7, 2, -30, 26, -18]",107.3,113.7,1.071,1.144,49.5,52.4,7.1,8.3,1.075,1.471,52.9,56.0,34.7,38.0
22023,2544,0022301203,"DEC 05, 2023",LAL vs. PHX,W,40,12,25,0.48,2,4,0.5,5,6,0.833,3,5,8,11,5,0,2,3,31,12,1,"[36, 30, 29, 35, 35]","[8, 8, 9, 7, 7]","[23, 12, 19, 12, 17]","[0.348, 0.667, 0.474, 0.583, 0.412]","[1, 1, 2, 4, 0]","[9, 1, 6, 8, 4]","[0.111, 1.0, 0.333, 0.5, 0.0]","[5, 1, 5, 3, 2]","[7, 2, 5, 4, 5]","[0.714, 0.5, 1.0, 0.75, 0.4]","[1, 0, 2, 2, 0]","[5, 0, 6, 10, 4]","[6, 0, 8, 12, 4]","[6, 5, 3, 6, 7]","[2, 1, 0, 1, 1]","[2, 1, 0, 1, 1]","[4, 1, 1, 5, 5]","[1, 0, 0, 1, 0]","[22, 18, 25, 21, 16]","[2, -30, 26, -18, 16]",113.3,113.3,1.104,1.106,50.9,51.2,13.2,14.3,1.575,1.792,61.1,66.7,33.9,31.0
22023,2544,0022301230,"DEC 07, 2023",LAL vs. NOP,W,23,9,12,0.75,4,4,1.0,8,8,1.0,0,5,5,8,0,0,0,1,30,36,1,"[30, 29, 35, 35, 40]","[8, 9, 7, 7, 12]","[12, 19, 12, 17, 25]","[0.667, 0.474, 0.583, 0.412, 0.48]","[1, 2, 4, 0, 2]","[1, 6, 8, 4, 4]","[1.0, 0.333, 0.5, 0.0, 0.5]","[1, 5, 3, 2, 5]","[2, 5, 4, 5, 6]","[0.5, 1.0, 0.75, 0.4, 0.833]","[0, 2, 2, 0, 3]","[0, 6, 10, 4, 5]","[0, 8, 12, 4, 8]","[5, 3, 6, 7, 11]","[1, 0, 1, 1, 5]","[1, 0, 1, 1, 0]","[1, 1, 5, 5, 2]","[0, 0, 1, 0, 3]","[18, 25, 21, 16, 31]","[-30, 26, -18, 16, 12]",113.4,115.7,1.102,1.156,49.9,51.2,14.4,11.3,2.273,1.789,55.5,51.3,40.2,47.0
22023,2544,0022300306,"DEC 12, 2023",LAL @ DAL,L,40,14,27,0.519,3,8,0.375,2,3,0.667,2,6,8,9,3,1,4,1,33,-4,1,"[29, 35, 35, 40, 23]","[9, 7, 7, 12, 9]","[19, 12, 17, 25, 12]","[0.474, 0.583, 0.412, 0.48, 0.75]","[2, 4, 0, 2, 4]","[6, 8, 4, 4, 4]","[0.333, 0.5, 0.0, 0.5, 1.0]","[5, 3, 2, 5, 8]","[5, 4, 5, 6, 8]","[1.0, 0.75, 0.4, 0.833, 1.0]","[2, 2, 0, 3, 0]","[6, 10, 4, 5, 5]","[8, 12, 4, 8, 5]","[3, 6, 7, 11, 8]","[0, 1, 1, 5, 0]","[0, 1, 1, 0, 0]","[1, 5, 5, 2, 0]","[0, 1, 0, 3, 1]","[25, 21, 16, 31, 30]","[26, -18, 16, 12, 36]",116.5,107.3,1.122,1.014,51.2,43.8,15.9,18.0,2.209,2.25,61.4,44.7,39.3,48.0
22023,2544,0022300331,"DEC 15, 2023",LAL @ SAS,L,36,7,17,0.412,2,6,0.333,7,10,0.7,2,5,7,14,2,0,2,1,23,-28,1,"[35, 35, 40, 23, 40]","[7, 7, 12, 9, 14]","[12, 17, 25, 12, 27]","[0.583, 0.412, 0.48, 0.75, 0.519]","[4, 0, 2, 4, 3]","[8, 4, 4, 4, 8]","[0.5, 0.0, 0.5, 1.0, 0.375]","[3, 2, 5, 8, 2]","[4, 5, 6, 8, 3]","[0.75, 0.4, 0.833, 1.0, 0.667]","[2, 0, 3, 0, 2]","[10, 4, 5, 5, 6]","[12, 4, 8, 5, 8]","[6, 7, 11, 8, 9]","[1, 1, 5, 0, 3]","[1, 1, 0, 0, 1]","[5, 5, 2, 0, 4]","[1, 0, 3, 1, 1]","[21, 16, 31, 30, 33]","[-18, 16, 12, 36, -4]",121.4,112.0,1.144,1.078,52.0,49.4,14.8,14.7,1.604,1.467,60.4,59.3,42.3,39.0
22023,2544,0022300359,"DEC 18, 2023",LAL vs. NYK,L,39,10,23,0.435,2,8,0.25,3,4,0.75,1,10,11,11,1,0,2,1,25,-13,1,"[35, 40, 23, 40, 36]","[7, 12, 9, 14, 7]","[17, 25, 12, 27, 17]","[0.412, 0.48, 0.75, 0.519, 0.412]","[0, 2, 4, 3, 2]","[4, 4, 4, 8, 6]","[0.0, 0.5, 1.0, 0.375, 0.333]","[2, 5, 8, 2, 7]","[5, 6, 8, 3, 10]","[0.4, 0.833, 1.0, 0.667, 0.7]","[0, 3, 0, 2, 2]","[4, 5, 5, 6, 5]","[4, 8, 5, 8, 7]","[7, 11, 8, 9, 14]","[1, 5, 0, 3, 2]","[1, 0, 0, 1, 0]","[5, 2, 0, 4, 2]","[0, 3, 1, 1, 1]","[16, 31, 30, 33, 23]","[16, 12, 36, -4, -28]",111.8,127.7,1.116,1.228,50.4,55.9,13.9,12.7,2.065,2.235,56.0,64.7,40.2,43.0
22023,2544,0022300370,"DEC 20, 2023",LAL @ CHI,L,37,10,18,0.556,1,3,0.333,4,4,1.0,2,8,10,9,1,2,5,0,25,-11,1,"[40, 23, 40, 36, 39]","[12, 9, 14, 7, 10]","[25, 12, 27, 17, 23]","[0.48, 0.75, 0.519, 0.412, 0.435]","[2, 4, 3, 2, 2]","[4, 4, 8, 6, 8]","[0.5, 1.0, 0.375, 0.333, 0.25]","[5, 8, 2, 7, 3]","[6, 8, 3, 10, 4]","[0.833, 1.0, 0.667, 0.7, 0.75]","[3, 0, 2, 2, 1]","[5, 5, 6, 5, 10]","[8, 5, 8, 7, 11]","[11, 8, 9, 14, 11]","[5, 0, 3, 2, 1]","[0, 0, 1, 0, 0]","[2, 0, 4, 2, 2]","[3, 1, 1, 1, 1]","[31, 30, 33, 23, 25]","[12, 36, -4, -28, -13]",113.3,112.7,1.13,1.15,50.7,52.4,12.5,14.7,1.961,2.588,51.5,52.7,43.3,39.0
22023,2544,0022300397,"DEC 23, 2023",LAL @ OKC,W,37,13,20,0.65,5,5,1.0,9,9,1.0,2,5,7,7,2,2,3,0,40,10,1,"[23, 40, 36, 39, 37]","[9, 14, 7, 10, 10]","[12, 27, 17, 23, 18]","[0.75, 0.519, 0.412, 0.435, 0.556]","[4, 3, 2, 2, 1]","[4, 8, 6, 8, 3]","[1.0, 0.375, 0.333, 0.25, 0.333]","[8, 2, 7, 3, 4]","[8, 3, 10, 4, 4]","[1.0, 0.667, 0.7, 0.75, 1.0]","[0, 2, 2, 1, 2]","[5, 6, 5, 10, 8]","[5, 8, 7, 11, 10]","[8, 9, 14, 11, 9]","[0, 3, 2, 1, 1]","[0, 1, 0, 0, 2]","[0, 4, 2, 2, 5]","[1, 1, 1, 1, 0]","[30, 33, 23, 25, 25]","[36, -4, -28, -13, -11]",113.0,109.7,1.076,1.067,48.5,46.2,10.2,11.3,1.497,1.7,51.9,45.3,41.9,48.0
22023,2544,0022300403,"DEC 25, 2023",LAL vs. BOS,L,37,5,14,0.357,1,2,0.5,5,6,0.833,0,9,9,8,0,0,3,1,16,-11,1,"[40, 36, 39, 37, 37]","[14, 7, 10, 10, 13]","[27, 17, 23, 18, 20]","[0.519, 0.412, 0.435, 0.556, 0.65]","[3, 2, 2, 1, 5]","[8, 6, 8, 3, 5]","[0.375, 0.333, 0.25, 0.333, 1.0]","[2, 7, 3, 4, 9]","[3, 10, 4, 4, 9]","[0.667, 0.7, 0.75, 1.0, 1.0]","[2, 2, 1, 2, 2]","[6, 5, 10, 8, 5]","[8, 7, 11, 10, 7]","[9, 14, 11, 9, 7]","[3, 2, 1, 1, 2]","[1, 0, 0, 2, 2]","[4, 2, 2, 5, 3]","[1, 1, 1, 0, 0]","[33, 23, 25, 25, 40]","[-4, -28, -13, -11, 10]",109.7,119.7,1.075,1.167,48.3,51.1,12.4,11.3,1.871,2.833,53.9,54.7,41.9,52.0
22023,2544,0022300428,"DEC 28, 2023",LAL vs. CHA,W,25,7,13,0.538,2,5,0.4,1,1,1.0,0,4,4,11,0,0,3,0,17,1,1,"[36, 39, 37, 37, 37]","[7, 10, 10, 13, 5]","[17, 23, 18, 20, 14]","[0.412, 0.435, 0.556, 0.65, 0.357]","[2, 2, 1, 5, 1]","[6, 8, 3, 5, 2]","[0.333, 0.25, 0.333, 1.0, 0.5]","[7, 3, 4, 9, 5]","[10, 4, 4, 9, 6]","[0.7, 0.75, 1.0, 1.0, 0.833]","[2, 1, 2, 2, 0]","[5, 10, 8, 5, 9]","[7, 11, 10, 7, 9]","[14, 11, 9, 7, 8]","[2, 1, 1, 2, 0]","[0, 0, 2, 2, 0]","[2, 2, 5, 3, 3]","[1, 1, 0, 0, 1]","[23, 25, 25, 40, 16]","[-28, -13, -11, 10, -11]",120.6,119.7,1.177,1.182,53.6,52.7,14.1,13.0,1.941,1.625,60.7,56.0,40.4,44.0
22023,2544,0022300443,"DEC 30, 2023",LAL @ MIN,L,39,10,21,0.476,1,4,0.25,5,7,0.714,0,3,3,6,3,1,1,2,26,-5,1,"[39, 37, 37, 37, 25]","[10, 10, 13, 5, 7]","[23, 18, 20, 14, 13]","[0.435, 0.556, 0.65, 0.357, 0.538]","[2, 1, 5, 1, 2]","[8, 3, 5, 2, 5]","[0.25, 0.333, 1.0, 0.5, 0.4]","[3, 4, 9, 5, 1]","[4, 4, 9, 6, 1]","[0.75, 1.0, 1.0, 0.833, 1.0]","[1, 2, 2, 0, 0]","[10, 8, 5, 9, 4]","[11, 10, 7, 9, 4]","[11, 9, 7, 8, 11]","[1, 1, 2, 0, 0]","[0, 2, 2, 0, 0]","[2, 5, 3, 3, 3]","[1, 0, 0, 1, 0]","[25, 25, 40, 16, 17]","[-13, -11, 10, -11, 1]",107.4,112.3,1.049,1.102,48.1,49.6,12.5,8.3,1.655,0.893,57.1,57.3,33.5,40.0
22023,2544,0022300446,"DEC 31, 2023",LAL @ NOP,L,37,12,24,0.5,3,7,0.429,7,8,0.875,0,5,5,8,0,1,4,2,34,-11,1,"[37, 37, 37, 25, 39]","[10, 13, 5, 7, 10]","[18, 20, 14, 13, 21]","[0.556, 0.65, 0.357, 0.538, 0.476]","[1, 5, 1, 2, 1]","[3, 5, 2, 5, 4]","[0.333, 1.0, 0.5, 0.4, 0.25]","[4, 9, 5, 1, 5]","[4, 9, 6, 1, 7]","[1.0, 1.0, 0.833, 1.0, 0.714]","[2, 2, 0, 0, 0]","[8, 5, 9, 4, 3]","[10, 7, 9, 4, 3]","[9, 7, 8, 11, 6]","[1, 2, 0, 0, 3]","[2, 2, 0, 0, 1]","[5, 3, 3, 3, 1]","[0, 0, 1, 0, 2]","[25, 40, 16, 17, 26]","[-11, 10, -11, 1, -5]",113.1,109.0,1.097,1.044,49.8,48.6,14.1,14.7,2.217,1.833,55.1,52.0,40.0,32.0
