SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22018,2544,0021800235,"NOV 18, 2018",LAL @ MIA,W,38,19,31,0.613,6,8,0.75,7,10,0.7,1,7,8,3,2,1,2,3,51,20,1,"[39, 31, 34, 36, 26]","[10, 10, 10, 13, 8]","[21, 18, 20, 19, 19]","[0.476, 0.556, 0.5, 0.684, 0.421]","[3, 3, 3, 5, 3]","[9, 6, 9, 6, 6]","[0.333, 0.5, 0.333, 0.833, 0.5]","[1, 2, 3, 13, 3]","[2, 3, 7, 15, 4]","[0.5, 0.667, 0.429, 0.867, 0.75]","[1, 1, 3, 2, 0]","[10, 6, 4, 8, 4]","[11, 7, 7, 10, 4]","[9, 2, 4, 9, 7]","[0, 1, 2, 1, 0]","[2, 0, 0, 3, 1]","[3, 3, 4, 4, 3]","[1, 2, 1, 0, 0]","[24, 25, 26, 44, 22]","[3, 2, 22, 4, -11]",110.5,110.0,1.041,1.05,48.7,48.1,12.1,12.0,1.547,1.44,57.5,52.7,33.6,37.0
22018,2544,0021800256,"NOV 21, 2018",LAL @ CLE,W,36,11,20,0.55,2,6,0.333,8,12,0.667,2,12,14,7,0,1,4,3,32,9,1,"[31, 34, 36, 26, 38]","[10, 10, 13, 8, 19]","[18, 20, 19, 19, 31]","[0.556, 0.5, 0.684, 0.421, 0.613]","[3, 3, 5, 3, 6]","[6, 9, 6, 6, 8]","[0.5, 0.333, 0.833, 0.5, 0.75]","[2, 3, 13, 3, 7]","[3, 7, 15, 4, 10]","[0.667, 0.429, 0.867, 0.75, 0.7]","[1, 3, 2, 0, 1]","[6, 4, 8, 4, 7]","[7, 7, 10, 4, 8]","[2, 4, 9, 7, 3]","[1, 2, 1, 0, 2]","[0, 0, 3, 1, 1]","[3, 4, 4, 3, 2]","[2, 1, 0, 0, 3]","[25, 26, 44, 22, 51]","[2, 22, 4, -11, 20]",111.9,107.0,1.105,1.059,51.1,48.6,14.9,13.3,1.71,1.176,61.6,56.0,34.0,34.0
22018,2544,0021800278,"NOV 23, 2018",LAL vs. UTA,W,35,8,17,0.471,2,5,0.4,4,6,0.667,1,9,10,7,2,1,5,1,22,13,1,"[34, 36, 26, 38, 36]","[10, 13, 8, 19, 11]","[20, 19, 19, 31, 20]","[0.5, 0.684, 0.421, 0.613, 0.55]","[3, 5, 3, 6, 2]","[9, 6, 6, 8, 6]","[0.333, 0.833, 0.5, 0.75, 0.333]","[3, 13, 3, 7, 8]","[7, 15, 4, 10, 12]","[0.429, 0.867, 0.75, 0.7, 0.667]","[3, 2, 0, 1, 2]","[4, 8, 4, 7, 12]","[7, 10, 4, 8, 14]","[4, 9, 7, 3, 7]","[2, 1, 0, 2, 0]","[0, 3, 1, 1, 1]","[4, 4, 3, 2, 4]","[1, 0, 0, 3, 3]","[26, 44, 22, 51, 32]","[22, 4, -11, 20, 9]",109.1,108.7,1.067,1.096,50.1,51.9,11.4,10.0,1.329,1.034,61.8,68.7,30.3,28.0
22018,2544,0021800286,"NOV 25, 2018",LAL vs. ORL,L,40,8,14,0.571,2,7,0.286,6,11,0.545,0,4,4,7,0,1,6,4,24,-14,1,"[36, 26, 38, 36, 35]","[13, 8, 19, 11, 8]","[19, 19, 31, 20, 17]","[0.684, 0.421, 0.613, 0.55, 0.471]","[5, 3, 6, 2, 2]","[6, 6, 8, 6, 5]","[0.833, 0.5, 0.75, 0.333, 0.4]","[13, 3, 7, 8, 4]","[15, 4, 10, 12, 6]","[0.867, 0.75, 0.7, 0.667, 0.667]","[2, 0, 1, 2, 1]","[8, 4, 7, 12, 9]","[10, 4, 8, 14, 10]","[9, 7, 3, 7, 7]","[1, 0, 2, 0, 2]","[3, 1, 1, 1, 1]","[4, 3, 2, 4, 5]","[0, 0, 3, 3, 1]","[44, 22, 51, 32, 22]","[4, -11, 20, 9, 13]",108.8,107.3,1.063,1.068,49.1,50.0,12.3,13.0,1.887,1.625,59.4,64.7,32.5,26.0
22018,2544,0021800304,"NOV 27, 2018",LAL @ DEN,L,30,5,15,0.333,0,4,0.0,4,6,0.667,0,7,7,2,2,2,4,0,14,-23,1,"[26, 38, 36, 35, 40]","[8, 19, 11, 8, 8]","[19, 31, 20, 17, 14]","[0.421, 0.613, 0.55, 0.471, 0.571]","[3, 6, 2, 2, 2]","[6, 8, 6, 5, 7]","[0.5, 0.75, 0.333, 0.4, 0.286]","[3, 7, 8, 4, 6]","[4, 10, 12, 6, 11]","[0.75, 0.7, 0.667, 0.667, 0.545]","[0, 1, 2, 1, 0]","[4, 7, 12, 9, 4]","[4, 8, 14, 10, 4]","[7, 3, 7, 7, 7]","[0, 2, 0, 2, 0]","[1, 1, 1, 1, 1]","[3, 2, 4, 5, 6]","[0, 3, 3, 1, 4]","[22, 51, 32, 22, 24]","[-11, 20, 9, 13, -14]",103.2,95.3,1.012,0.935,47.4,44.0,12.0,7.7,1.538,0.958,55.3,52.0,30.3,26.0
22018,2544,0021800317,"NOV 29, 2018",LAL vs. IND,W,38,15,27,0.556,2,7,0.286,6,10,0.6,1,8,9,7,2,0,4,2,38,19,1,"[38, 36, 35, 40, 30]","[19, 11, 8, 8, 5]","[31, 20, 17, 14, 15]","[0.613, 0.55, 0.471, 0.571, 0.333]","[6, 2, 2, 2, 0]","[8, 6, 5, 7, 4]","[0.75, 0.333, 0.4, 0.286, 0.0]","[7, 8, 4, 6, 4]","[10, 12, 6, 11, 6]","[0.7, 0.667, 0.667, 0.545, 0.667]","[1, 2, 1, 0, 0]","[7, 12, 9, 4, 7]","[8, 14, 10, 4, 7]","[3, 7, 7, 7, 2]","[2, 0, 2, 0, 2]","[1, 1, 1, 1, 2]","[2, 4, 5, 6, 4]","[3, 3, 1, 4, 0]","[51, 32, 22, 24, 14]","[20, 9, 13, -14, -23]",102.2,101.0,1.014,1.005,45.9,47.2,13.8,13.0,1.921,1.857,49.9,59.3,36.4,28.0
22018,2544,0021800328,"NOV 30, 2018",LAL vs. DAL,W,31,12,21,0.571,2,4,0.5,2,4,0.5,2,3,5,4,0,1,4,3,28,10,1,"[36, 35, 40, 30, 38]","[11, 8, 8, 5, 15]","[20, 17, 14, 15, 27]","[0.55, 0.471, 0.571, 0.333, 0.556]","[2, 2, 2, 0, 2]","[6, 5, 7, 4, 7]","[0.333, 0.4, 0.286, 0.0, 0.286]","[8, 4, 6, 4, 6]","[12, 6, 11, 6, 10]","[0.667, 0.667, 0.545, 0.667, 0.6]","[2, 1, 0, 0, 1]","[12, 9, 4, 7, 8]","[14, 10, 4, 7, 9]","[7, 7, 7, 2, 7]","[0, 2, 0, 2, 2]","[1, 1, 1, 2, 0]","[4, 5, 6, 4, 4]","[3, 1, 4, 0, 2]","[32, 22, 24, 14, 38]","[9, 13, -14, -23, 19]",108.5,108.3,1.045,1.069,48.2,48.8,14.7,17.0,1.567,1.962,57.9,57.3,33.6,37.0
22018,2544,0021800337,"DEC 02, 2018",LAL vs. PHX,W,31,9,17,0.529,1,5,0.2,3,4,0.75,0,6,6,8,0,1,5,0,22,12,1,"[35, 40, 30, 38, 31]","[8, 8, 5, 15, 12]","[17, 14, 15, 27, 21]","[0.471, 0.571, 0.333, 0.556, 0.571]","[2, 2, 0, 2, 2]","[5, 7, 4, 7, 4]","[0.4, 0.286, 0.0, 0.286, 0.5]","[4, 6, 4, 6, 2]","[6, 11, 6, 10, 4]","[0.667, 0.545, 0.667, 0.6, 0.5]","[1, 0, 0, 1, 2]","[9, 4, 7, 8, 3]","[10, 4, 7, 9, 5]","[7, 7, 2, 7, 4]","[2, 0, 2, 2, 0]","[1, 1, 2, 0, 1]","[5, 6, 4, 4, 4]","[1, 4, 0, 2, 3]","[22, 24, 14, 38, 28]","[13, -14, -23, 19, 10]",113.4,107.7,1.102,1.082,52.1,50.9,17.1,12.7,1.839,1.81,63.5,58.0,29.5,30.0
22018,2544,0021800364,"DEC 05, 2018",LAL vs. SAS,W,40,15,24,0.625,3,7,0.429,9,13,0.692,0,5,5,6,2,0,2,1,42,19,1,"[40, 30, 38, 31, 31]","[8, 5, 15, 12, 9]","[14, 15, 27, 21, 17]","[0.571, 0.333, 0.556, 0.571, 0.529]","[2, 0, 2, 2, 1]","[7, 4, 7, 4, 5]","[0.286, 0.0, 0.286, 0.5, 0.2]","[6, 4, 6, 2, 3]","[11, 6, 10, 4, 4]","[0.545, 0.667, 0.6, 0.5, 0.75]","[0, 0, 1, 2, 0]","[4, 7, 8, 3, 6]","[4, 7, 9, 5, 6]","[7, 2, 7, 4, 8]","[0, 2, 2, 0, 0]","[1, 2, 0, 1, 1]","[6, 4, 4, 4, 5]","[4, 0, 2, 3, 0]","[24, 14, 38, 28, 22]","[-14, -23, 19, 10, 12]",113.4,131.0,1.11,1.283,51.1,55.9,13.9,12.3,1.815,1.37,64.0,60.7,34.9,54.0
22018,2544,0021800375,"DEC 07, 2018",LAL @ SAS,L,37,13,28,0.464,3,8,0.375,6,9,0.667,2,6,8,11,2,0,1,4,35,-19,1,"[30, 38, 31, 31, 40]","[5, 15, 12, 9, 15]","[15, 27, 21, 17, 24]","[0.333, 0.556, 0.571, 0.529, 0.625]","[0, 2, 2, 1, 3]","[4, 7, 4, 5, 7]","[0.0, 0.286, 0.5, 0.2, 0.429]","[4, 6, 2, 3, 9]","[6, 10, 4, 4, 13]","[0.667, 0.6, 0.5, 0.75, 0.692]","[0, 1, 2, 0, 0]","[7, 8, 3, 6, 5]","[7, 9, 5, 6, 5]","[2, 7, 4, 8, 6]","[2, 2, 0, 0, 2]","[2, 0, 1, 1, 0]","[4, 4, 4, 5, 2]","[0, 2, 3, 0, 1]","[14, 38, 28, 22, 42]","[-23, 19, 10, 12, 19]",113.7,126.0,1.111,1.204,51.1,54.0,14.2,13.7,1.863,1.708,63.7,61.3,35.2,46.0
22018,2544,0021800384,"DEC 08, 2018",LAL @ MEM,W,32,9,18,0.5,0,3,0.0,2,3,0.667,1,7,8,9,2,0,5,2,20,21,1,"[38, 31, 31, 40, 37]","[15, 12, 9, 15, 13]","[27, 21, 17, 24, 28]","[0.556, 0.571, 0.529, 0.625, 0.464]","[2, 2, 1, 3, 3]","[7, 4, 5, 7, 8]","[0.286, 0.5, 0.2, 0.429, 0.375]","[6, 2, 3, 9, 6]","[10, 4, 4, 13, 9]","[0.6, 0.5, 0.75, 0.692, 0.667]","[1, 2, 0, 0, 2]","[8, 3, 6, 5, 6]","[9, 5, 6, 5, 8]","[7, 4, 8, 6, 11]","[2, 0, 0, 2, 2]","[0, 1, 1, 0, 0]","[4, 4, 5, 2, 1]","[2, 3, 0, 1, 4]","[38, 28, 22, 42, 35]","[19, 10, 12, 19, -19]",102.4,97.3,1.017,0.967,47.3,46.2,15.8,12.0,2.477,1.895,51.6,50.7,31.3,23.0
22018,2544,0021800401,"DEC 10, 2018",LAL vs. MIA,W,38,10,19,0.526,4,7,0.571,4,8,0.5,0,9,9,12,1,0,2,0,28,18,1,"[31, 31, 40, 37, 32]","[12, 9, 15, 13, 9]","[21, 17, 24, 28, 18]","[0.571, 0.529, 0.625, 0.464, 0.5]","[2, 1, 3, 3, 0]","[4, 5, 7, 8, 3]","[0.5, 0.2, 0.429, 0.375, 0.0]","[2, 3, 9, 6, 2]","[4, 4, 13, 9, 3]","[0.5, 0.75, 0.692, 0.667, 0.667]","[2, 0, 0, 2, 1]","[3, 6, 5, 6, 7]","[5, 6, 5, 8, 8]","[4, 8, 6, 11, 9]","[0, 0, 2, 2, 2]","[1, 1, 0, 0, 0]","[4, 5, 2, 1, 5]","[3, 0, 1, 4, 2]","[28, 22, 42, 35, 20]","[10, 12, 19, -19, 21]",108.5,100.3,1.035,0.985,48.2,44.9,12.5,10.3,1.696,1.824,56.9,48.0,32.3,35.0
22018,2544,0021800416,"DEC 13, 2018",LAL @ HOU,L,36,12,18,0.667,3,6,0.5,2,6,0.333,0,5,5,4,2,0,3,1,29,-9,1,"[31, 40, 37, 32, 38]","[9, 15, 13, 9, 10]","[17, 24, 28, 18, 19]","[0.529, 0.625, 0.464, 0.5, 0.526]","[1, 3, 3, 0, 4]","[5, 7, 8, 3, 7]","[0.2, 0.429, 0.375, 0.0, 0.571]","[3, 9, 6, 2, 4]","[4, 13, 9, 3, 8]","[0.75, 0.692, 0.667, 0.667, 0.5]","[0, 0, 2, 1, 0]","[6, 5, 6, 7, 9]","[6, 5, 8, 8, 9]","[8, 6, 11, 9, 12]","[0, 2, 2, 2, 1]","[1, 0, 0, 0, 0]","[5, 2, 1, 5, 2]","[0, 1, 4, 2, 0]","[22, 42, 35, 20, 28]","[12, 19, -19, 21, 18]",109.5,109.7,1.088,1.124,51.1,52.3,10.8,14.7,1.318,1.692,60.3,62.7,29.4,30.0
