SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22022,2544,0022200095,"OCT 30, 2022",LAL vs. DEN,W,35,10,22,0.455,2,5,0.4,4,5,0.8,0,6,6,8,1,0,3,1,26,-1,1,"[35, 37, 38, 35, 37]","[12, 7, 12, 8, 10]","[26, 17, 22, 21, 24]","[0.462, 0.412, 0.545, 0.381, 0.417]","[3, 2, 2, 2, 1]","[10, 8, 9, 8, 6]","[0.3, 0.25, 0.222, 0.25, 0.167]","[4, 4, 5, 1, 7]","[4, 6, 7, 2, 8]","[1.0, 0.667, 0.714, 0.5, 0.875]","[5, 2, 1, 2, 3]","[10, 8, 7, 5, 4]","[15, 10, 8, 7, 7]","[8, 6, 8, 9, 5]","[0, 1, 2, 1, 4]","[0, 2, 2, 0, 0]","[5, 2, 4, 8, 3]","[2, 3, 3, 1, 2]","[31, 20, 31, 19, 28]","[-10, -1, 2, -7, -13]",116.3,111.7,1.121,1.115,51.1,51.7,17.2,21.3,2.146,3.556,57.3,61.3,40.0,34.0
22022,2544,0022200117,"NOV 02, 2022",LAL vs. NOP,W,40,9,23,0.391,0,7,0.0,2,4,0.5,0,10,10,8,0,2,2,3,20,5,1,"[37, 38, 35, 37, 35]","[7, 12, 8, 10, 10]","[17, 22, 21, 24, 22]","[0.412, 0.545, 0.381, 0.417, 0.455]","[2, 2, 2, 1, 2]","[8, 9, 8, 6, 5]","[0.25, 0.222, 0.25, 0.167, 0.4]","[4, 5, 1, 7, 4]","[6, 7, 2, 8, 5]","[0.667, 0.714, 0.5, 0.875, 0.8]","[2, 1, 2, 3, 0]","[8, 7, 5, 4, 6]","[10, 8, 7, 7, 6]","[6, 8, 9, 5, 8]","[1, 2, 1, 4, 1]","[2, 2, 0, 0, 0]","[2, 4, 8, 3, 3]","[3, 3, 1, 2, 1]","[20, 31, 19, 28, 26]","[-1, 2, -7, -13, -1]",111.3,108.7,1.075,1.111,49.5,51.3,14.3,13.3,1.72,2.222,61.0,61.3,34.5,33.0
22022,2544,0022200131,"NOV 04, 2022",LAL vs. UTA,L,34,7,19,0.368,0,5,0.0,3,5,0.6,2,8,10,8,0,1,3,3,17,-11,1,"[38, 35, 37, 35, 40]","[12, 8, 10, 10, 9]","[22, 21, 24, 22, 23]","[0.545, 0.381, 0.417, 0.455, 0.391]","[2, 2, 1, 2, 0]","[9, 8, 6, 5, 7]","[0.222, 0.25, 0.167, 0.4, 0.0]","[5, 1, 7, 4, 2]","[7, 2, 8, 5, 4]","[0.714, 0.5, 0.875, 0.8, 0.5]","[1, 2, 3, 0, 0]","[7, 5, 4, 6, 10]","[8, 7, 7, 6, 10]","[8, 9, 5, 8, 8]","[2, 1, 4, 1, 0]","[2, 0, 0, 0, 2]","[4, 8, 3, 3, 2]","[3, 1, 2, 1, 3]","[31, 19, 28, 26, 20]","[2, -7, -13, -1, 5]",112.4,110.3,1.058,1.072,50.0,51.2,17.9,15.7,2.403,1.679,64.0,67.3,30.7,29.0
22022,2544,0022200140,"NOV 06, 2022",LAL vs. CLE,L,34,13,23,0.565,1,4,0.25,0,3,0.0,2,5,7,4,0,0,1,0,27,-8,1,"[35, 37, 35, 40, 34]","[8, 10, 10, 9, 7]","[21, 24, 22, 23, 19]","[0.381, 0.417, 0.455, 0.391, 0.368]","[2, 1, 2, 0, 0]","[8, 6, 5, 7, 5]","[0.25, 0.167, 0.4, 0.0, 0.0]","[1, 7, 4, 2, 3]","[2, 8, 5, 4, 5]","[0.5, 0.875, 0.8, 0.5, 0.6]","[2, 3, 0, 0, 2]","[5, 4, 6, 10, 8]","[7, 7, 6, 10, 10]","[9, 5, 8, 8, 8]","[1, 4, 1, 0, 0]","[0, 0, 0, 2, 1]","[8, 3, 3, 2, 3]","[1, 2, 1, 3, 3]","[19, 28, 26, 20, 17]","[-7, -13, -1, 5, -11]",104.4,103.0,1.004,0.986,46.5,44.9,15.1,19.7,1.635,2.458,54.8,53.3,31.9,34.0
22022,2544,0022200170,"NOV 09, 2022",LAL @ LAC,L,32,12,22,0.545,4,9,0.444,2,4,0.5,1,7,8,5,2,0,3,2,30,-17,1,"[37, 35, 40, 34, 34]","[10, 10, 9, 7, 13]","[24, 22, 23, 19, 23]","[0.417, 0.455, 0.391, 0.368, 0.565]","[1, 2, 0, 0, 1]","[6, 5, 7, 5, 4]","[0.167, 0.4, 0.0, 0.0, 0.25]","[7, 4, 2, 3, 0]","[8, 5, 4, 5, 3]","[0.875, 0.8, 0.5, 0.6, 0.0]","[3, 0, 0, 2, 2]","[4, 6, 10, 8, 5]","[7, 6, 10, 10, 7]","[5, 8, 8, 8, 4]","[4, 1, 0, 0, 0]","[0, 0, 2, 1, 0]","[3, 3, 2, 3, 1]","[2, 1, 3, 3, 0]","[28, 26, 20, 17, 27]","[-13, -1, 5, -11, -8]",107.5,111.0,1.059,1.097,48.2,49.1,13.5,13.3,1.644,2.222,55.6,51.3,37.1,43.0
22022,2544,0022200282,"NOV 25, 2022",LAL @ SAS,W,33,8,17,0.471,1,4,0.25,4,4,1.0,0,8,8,5,3,1,9,2,21,16,1,"[35, 40, 34, 34, 32]","[10, 9, 7, 13, 12]","[22, 23, 19, 23, 22]","[0.455, 0.391, 0.368, 0.565, 0.545]","[2, 0, 0, 1, 4]","[5, 7, 5, 4, 9]","[0.4, 0.0, 0.0, 0.25, 0.444]","[4, 2, 3, 0, 2]","[5, 4, 5, 3, 4]","[0.8, 0.5, 0.6, 0.0, 0.5]","[0, 0, 2, 2, 1]","[6, 10, 8, 5, 7]","[6, 10, 10, 7, 8]","[8, 8, 8, 4, 5]","[1, 0, 0, 0, 2]","[0, 2, 1, 0, 0]","[3, 2, 3, 1, 3]","[1, 3, 3, 0, 2]","[26, 20, 17, 27, 30]","[-1, 5, -11, -8, -17]",120.7,123.7,1.148,1.186,52.4,53.6,16.6,10.3,1.951,1.409,64.8,59.3,39.5,47.0
22022,2544,0022200288,"NOV 26, 2022",LAL @ SAS,W,35,11,21,0.524,7,12,0.583,10,10,1.0,0,11,11,3,1,1,4,3,39,-3,1,"[40, 34, 34, 32, 33]","[9, 7, 13, 12, 8]","[23, 19, 23, 22, 17]","[0.391, 0.368, 0.565, 0.545, 0.471]","[0, 0, 1, 4, 1]","[7, 5, 4, 9, 4]","[0.0, 0.0, 0.25, 0.444, 0.25]","[2, 3, 0, 2, 4]","[4, 5, 3, 4, 4]","[0.5, 0.6, 0.0, 0.5, 1.0]","[0, 2, 2, 1, 0]","[10, 8, 5, 7, 8]","[10, 10, 7, 8, 8]","[8, 8, 4, 5, 5]","[0, 0, 0, 2, 3]","[2, 1, 0, 0, 1]","[2, 3, 1, 3, 9]","[3, 3, 0, 2, 2]","[20, 17, 27, 30, 21]","[5, -11, -8, -17, 16]",120.0,119.0,1.141,1.114,52.1,51.7,17.0,15.0,1.954,1.8,64.8,65.3,38.7,34.0
22022,2544,0022200308,"NOV 28, 2022",LAL vs. IND,L,36,8,22,0.364,3,10,0.3,2,3,0.667,1,6,7,3,1,0,1,1,21,-7,1,"[34, 34, 32, 33, 35]","[7, 13, 12, 8, 11]","[19, 23, 22, 17, 21]","[0.368, 0.565, 0.545, 0.471, 0.524]","[0, 1, 4, 1, 7]","[5, 4, 9, 4, 12]","[0.0, 0.25, 0.444, 0.25, 0.583]","[3, 0, 2, 4, 10]","[5, 3, 4, 4, 10]","[0.6, 0.0, 0.5, 1.0, 1.0]","[2, 2, 1, 0, 0]","[8, 5, 7, 8, 11]","[10, 7, 8, 8, 11]","[8, 4, 5, 5, 3]","[0, 0, 2, 3, 1]","[1, 0, 0, 1, 1]","[3, 1, 3, 9, 4]","[3, 0, 2, 2, 3]","[17, 27, 30, 21, 39]","[-11, -8, -17, 16, -3]",114.3,115.3,1.085,1.085,49.6,51.0,14.3,14.3,1.813,2.389,56.3,71.3,37.3,29.0
22022,2544,0022200324,"NOV 30, 2022",LAL vs. POR,W,33,12,18,0.667,6,8,0.75,1,3,0.333,2,5,7,8,0,1,2,1,31,8,1,"[34, 32, 33, 35, 36]","[13, 12, 8, 11, 8]","[23, 22, 17, 21, 22]","[0.565, 0.545, 0.471, 0.524, 0.364]","[1, 4, 1, 7, 3]","[4, 9, 4, 12, 10]","[0.25, 0.444, 0.25, 0.583, 0.3]","[0, 2, 4, 10, 2]","[3, 4, 4, 10, 3]","[0.0, 0.5, 1.0, 1.0, 0.667]","[2, 1, 0, 0, 1]","[5, 7, 8, 11, 6]","[7, 8, 8, 11, 7]","[4, 5, 5, 3, 3]","[0, 2, 3, 1, 1]","[0, 0, 1, 1, 0]","[1, 3, 9, 4, 1]","[0, 2, 2, 3, 1]","[27, 30, 21, 39, 21]","[-8, -17, 16, -3, -7]",110.7,119.3,1.099,1.176,50.2,53.2,15.2,12.3,1.945,1.947,56.7,58.0,36.6,41.0
22022,2544,0022200331,"DEC 02, 2022",LAL @ MIL,W,37,12,27,0.444,3,6,0.5,1,2,0.5,1,7,8,11,2,0,0,2,28,6,1,"[32, 33, 35, 36, 33]","[12, 8, 11, 8, 12]","[22, 17, 21, 22, 18]","[0.545, 0.471, 0.524, 0.364, 0.667]","[4, 1, 7, 3, 6]","[9, 4, 12, 10, 8]","[0.444, 0.25, 0.583, 0.3, 0.75]","[2, 4, 10, 2, 1]","[4, 4, 10, 3, 3]","[0.5, 1.0, 1.0, 0.667, 0.333]","[1, 0, 0, 1, 2]","[7, 8, 11, 6, 5]","[8, 8, 11, 7, 7]","[5, 5, 3, 3, 8]","[2, 3, 1, 1, 0]","[0, 1, 1, 0, 1]","[3, 9, 4, 1, 2]","[2, 2, 3, 1, 1]","[30, 21, 39, 21, 31]","[-17, 16, -3, -7, 8]",107.4,106.7,1.038,1.086,47.6,50.3,13.3,12.3,2.087,2.176,57.1,54.7,34.4,35.0
