SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22019,2544,0021900088,"NOV 03, 2019",LAL @ SAS,W,37,8,23,0.348,0,6,0.0,5,10,0.5,1,10,11,13,2,1,5,2,21,15,1,"[36, 31, 35, 28, 43]","[7, 12, 7, 8, 13]","[19, 22, 14, 15, 23]","[0.368, 0.545, 0.5, 0.533, 0.565]","[1, 1, 1, 2, 4]","[5, 4, 3, 5, 9]","[0.2, 0.25, 0.333, 0.4, 0.444]","[3, 7, 5, 5, 9]","[4, 8, 5, 7, 11]","[0.75, 0.875, 1.0, 0.714, 0.818]","[1, 2, 1, 0, 0]","[9, 5, 5, 2, 12]","[10, 7, 6, 2, 12]","[8, 10, 12, 8, 16]","[1, 1, 1, 0, 4]","[1, 0, 0, 1, 1]","[5, 1, 4, 6, 4]","[3, 0, 0, 0, 5]","[18, 32, 20, 23, 39]","[-8, 17, 17, 2, 15]",111.2,107.7,1.041,1.021,48.3,47.8,17.6,15.7,2.444,2.765,61.6,59.3,32.4,28.0
22019,2544,0021900100,"NOV 05, 2019",LAL @ CHI,W,35,10,19,0.526,2,6,0.333,8,9,0.889,0,10,10,11,2,1,2,3,30,17,1,"[31, 35, 28, 43, 37]","[12, 7, 8, 13, 8]","[22, 14, 15, 23, 23]","[0.545, 0.5, 0.533, 0.565, 0.348]","[1, 1, 2, 4, 0]","[4, 3, 5, 9, 6]","[0.25, 0.333, 0.4, 0.444, 0.0]","[7, 5, 5, 9, 5]","[8, 5, 7, 11, 10]","[0.875, 1.0, 0.714, 0.818, 0.5]","[2, 1, 0, 0, 1]","[5, 5, 2, 12, 10]","[7, 6, 2, 12, 11]","[10, 12, 8, 16, 13]","[1, 1, 0, 4, 2]","[0, 0, 1, 1, 1]","[1, 4, 6, 4, 5]","[0, 0, 0, 5, 2]","[32, 20, 23, 39, 21]","[17, 17, 2, 15, 15]",110.3,110.3,1.054,1.061,48.8,50.9,14.7,9.7,2.395,1.45,57.4,65.3,34.7,24.0
22019,2544,0021900126,"NOV 08, 2019",LAL vs. MIA,W,36,10,19,0.526,4,7,0.571,1,2,0.5,1,3,4,6,0,0,3,2,25,16,1,"[35, 28, 43, 37, 35]","[7, 8, 13, 8, 10]","[14, 15, 23, 23, 19]","[0.5, 0.533, 0.565, 0.348, 0.526]","[1, 2, 4, 0, 2]","[3, 5, 9, 6, 6]","[0.333, 0.4, 0.444, 0.0, 0.333]","[5, 5, 9, 5, 8]","[5, 7, 11, 10, 9]","[1.0, 0.714, 0.818, 0.5, 0.889]","[1, 0, 0, 1, 0]","[5, 2, 12, 10, 10]","[6, 2, 12, 11, 10]","[12, 8, 16, 13, 11]","[1, 0, 4, 2, 2]","[0, 1, 1, 1, 1]","[4, 6, 4, 5, 2]","[0, 0, 5, 2, 3]","[20, 23, 39, 21, 30]","[17, 2, 15, 15, 17]",106.8,105.7,0.975,0.994,45.8,46.2,14.0,12.0,1.647,1.8,53.8,52.7,32.6,34.0
22019,2544,0021900139,"NOV 10, 2019",LAL vs. TOR,L,35,5,15,0.333,0,2,0.0,3,6,0.5,3,10,13,15,0,1,2,0,13,-6,1,"[28, 43, 37, 35, 36]","[8, 13, 8, 10, 10]","[15, 23, 23, 19, 19]","[0.533, 0.565, 0.348, 0.526, 0.526]","[2, 4, 0, 2, 4]","[5, 9, 6, 6, 7]","[0.4, 0.444, 0.0, 0.333, 0.571]","[5, 9, 5, 8, 1]","[7, 11, 10, 9, 2]","[0.714, 0.818, 0.5, 0.889, 0.5]","[0, 0, 1, 0, 1]","[2, 12, 10, 10, 3]","[2, 12, 11, 10, 4]","[8, 16, 13, 11, 6]","[0, 4, 2, 2, 0]","[1, 1, 1, 1, 0]","[6, 4, 5, 2, 3]","[0, 5, 2, 3, 2]","[23, 39, 21, 30, 25]","[2, 15, 15, 17, 16]",108.1,113.0,0.999,1.058,44.9,47.7,11.5,12.7,1.643,2.0,50.5,53.3,41.3,43.0
22019,2544,0021900151,"NOV 12, 2019",LAL @ PHX,W,37,8,18,0.444,1,4,0.25,2,7,0.286,0,7,7,11,0,0,1,0,19,-2,1,"[43, 37, 35, 36, 35]","[13, 8, 10, 10, 5]","[23, 23, 19, 19, 15]","[0.565, 0.348, 0.526, 0.526, 0.333]","[4, 0, 2, 4, 0]","[9, 6, 6, 7, 2]","[0.444, 0.0, 0.333, 0.571, 0.0]","[9, 5, 8, 1, 3]","[11, 10, 9, 2, 6]","[0.818, 0.5, 0.889, 0.5, 0.5]","[0, 1, 0, 1, 3]","[12, 10, 10, 3, 10]","[12, 11, 10, 4, 13]","[16, 13, 11, 6, 15]","[4, 2, 2, 0, 0]","[1, 1, 1, 0, 1]","[4, 5, 2, 3, 2]","[5, 2, 3, 2, 0]","[39, 21, 30, 25, 13]","[15, 15, 17, 16, -6]",109.0,115.0,1.006,1.074,47.3,49.3,13.8,10.0,1.797,1.25,56.7,63.3,30.3,36.0
22019,2544,0021900159,"NOV 13, 2019",LAL vs. GSW,W,26,11,21,0.524,1,5,0.2,0,1,0.0,2,4,6,12,1,1,4,1,23,13,1,"[37, 35, 36, 35, 37]","[8, 10, 10, 5, 8]","[23, 19, 19, 15, 18]","[0.348, 0.526, 0.526, 0.333, 0.444]","[0, 2, 4, 0, 1]","[6, 6, 7, 2, 4]","[0.0, 0.333, 0.571, 0.0, 0.25]","[5, 8, 1, 3, 2]","[10, 9, 2, 6, 7]","[0.5, 0.889, 0.5, 0.5, 0.286]","[1, 0, 1, 3, 0]","[10, 10, 3, 10, 7]","[11, 10, 4, 13, 7]","[13, 11, 6, 15, 11]","[2, 2, 0, 0, 0]","[1, 1, 0, 1, 0]","[5, 2, 3, 2, 1]","[2, 3, 2, 0, 0]","[21, 30, 25, 13, 19]","[15, 17, 16, -6, -2]",121.2,120.3,1.136,1.11,51.8,51.1,12.8,5.0,1.72,0.75,61.5,61.3,42.0,39.0
22019,2544,0021900174,"NOV 15, 2019",LAL vs. SAC,W,39,10,20,0.5,2,7,0.286,7,7,1.0,3,1,4,11,3,0,2,1,29,13,1,"[35, 36, 35, 37, 26]","[10, 10, 5, 8, 11]","[19, 19, 15, 18, 21]","[0.526, 0.526, 0.333, 0.444, 0.524]","[2, 4, 0, 1, 1]","[6, 7, 2, 4, 5]","[0.333, 0.571, 0.0, 0.25, 0.2]","[8, 1, 3, 2, 0]","[9, 2, 6, 7, 1]","[0.889, 0.5, 0.5, 0.286, 0.0]","[0, 1, 3, 0, 2]","[10, 3, 10, 7, 4]","[10, 4, 13, 7, 6]","[11, 6, 15, 11, 12]","[2, 0, 0, 0, 1]","[1, 0, 1, 0, 1]","[2, 3, 2, 1, 4]","[3, 2, 0, 0, 1]","[30, 25, 13, 19, 23]","[17, 16, -6, -2, 13]",110.3,110.7,1.08,1.104,49.8,51.7,10.2,11.0,1.229,1.5,59.0,61.3,34.8,31.0
22019,2544,0021900188,"NOV 17, 2019",LAL vs. ATL,W,33,13,21,0.619,6,10,0.6,1,1,1.0,0,7,7,12,1,1,0,1,33,30,1,"[36, 35, 37, 26, 39]","[10, 5, 8, 11, 10]","[19, 15, 18, 21, 20]","[0.526, 0.333, 0.444, 0.524, 0.5]","[4, 0, 1, 1, 2]","[7, 2, 4, 5, 7]","[0.571, 0.0, 0.25, 0.2, 0.286]","[1, 3, 2, 0, 7]","[2, 6, 7, 1, 7]","[0.5, 0.5, 0.286, 0.0, 1.0]","[1, 3, 0, 2, 3]","[3, 10, 7, 4, 1]","[4, 13, 7, 6, 4]","[6, 15, 11, 12, 11]","[0, 0, 0, 1, 3]","[0, 1, 0, 1, 0]","[3, 2, 1, 4, 2]","[2, 0, 0, 1, 1]","[25, 13, 19, 23, 29]","[16, -6, -2, 13, 13]",114.9,133.0,1.076,1.198,49.5,54.4,14.3,23.3,1.569,3.043,56.0,62.7,36.8,43.0
22019,2544,0021900201,"NOV 19, 2019",LAL vs. OKC,W,37,10,21,0.476,2,5,0.4,3,5,0.6,0,11,11,10,2,0,7,2,25,6,1,"[35, 37, 26, 39, 33]","[5, 8, 11, 10, 13]","[15, 18, 21, 20, 21]","[0.333, 0.444, 0.524, 0.5, 0.619]","[0, 1, 1, 2, 6]","[2, 4, 5, 7, 10]","[0.0, 0.25, 0.2, 0.286, 0.6]","[3, 2, 0, 7, 1]","[6, 7, 1, 7, 1]","[0.5, 0.286, 0.0, 1.0, 1.0]","[3, 0, 2, 3, 0]","[10, 7, 4, 1, 7]","[13, 7, 6, 4, 7]","[15, 11, 12, 11, 12]","[0, 0, 1, 3, 1]","[1, 0, 1, 0, 1]","[2, 1, 4, 2, 0]","[0, 0, 1, 1, 1]","[13, 19, 23, 29, 33]","[-6, -2, 13, 13, 30]",105.8,106.7,1.023,1.061,47.7,49.0,10.2,9.3,1.4,1.474,61.4,63.3,27.9,31.0
22019,2544,0021900220,"NOV 22, 2019",LAL @ OKC,W,36,9,20,0.45,1,3,0.333,4,6,0.667,1,5,6,14,1,1,5,2,23,3,1,"[37, 26, 39, 33, 37]","[8, 11, 10, 13, 10]","[18, 21, 20, 21, 21]","[0.444, 0.524, 0.5, 0.619, 0.476]","[1, 1, 2, 6, 2]","[4, 5, 7, 10, 5]","[0.25, 0.2, 0.286, 0.6, 0.4]","[2, 0, 7, 1, 3]","[7, 1, 7, 1, 5]","[0.286, 0.0, 1.0, 1.0, 0.6]","[0, 2, 3, 0, 0]","[7, 4, 1, 7, 11]","[7, 6, 4, 7, 11]","[11, 12, 11, 12, 10]","[0, 1, 3, 1, 2]","[0, 1, 0, 1, 0]","[1, 4, 2, 0, 7]","[0, 1, 1, 1, 2]","[19, 23, 29, 33, 25]","[-2, 13, 13, 30, 6]",106.2,107.0,1.03,1.07,48.0,48.8,11.6,14.3,1.567,1.955,61.1,56.7,28.9,38.0
