SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22023,1629636,0022300805,"FEB 23, 2024",CLE @ PHI,L,38,6,13,0.462,2,6,0.333,6,6,1.0,0,5,5,9,2,0,3,1,20,-1,1,113.9,113.3,1.109,1.141,51.2,51.8,15.8,15.3,2.582,1.704,59.3,56.7,35.3,39.0
22023,1629636,0022300820,"FEB 25, 2024",CLE @ WAS,W,33,6,15,0.4,3,9,0.333,2,2,1.0,0,2,2,7,1,0,3,2,17,22,1,124.4,136.7,1.169,1.244,54.0,57.8,15.2,22.3,1.925,2.233,68.4,82.7,37.3,37.0
22023,1629636,0022300832,"FEB 27, 2024",CLE vs. DAL,W,32,2,10,0.2,1,5,0.2,3,5,0.6,1,0,1,7,0,0,2,1,8,12,1,117.4,113.0,1.133,1.084,51.8,49.1,16.3,14.0,2.225,1.556,61.2,59.3,39.3,39.0
22023,1629636,0022300846,"FEB 28, 2024",CLE @ CHI,L,44,8,22,0.364,7,14,0.5,0,0,0.0,0,2,2,5,1,0,1,4,23,3,1,113.0,113.3,1.120,1.125,50.2,48.9,13.4,12.3,2.042,2.056,52.3,46.0,43.4,53.0
22023,1629636,0022300857,"MAR 01, 2024",CLE @ DET,W,36,9,21,0.429,8,12,0.667,3,3,1.0,1,4,5,4,1,0,5,4,29,5,1,121.3,106.7,1.165,1.089,53.9,50.9,14.3,8.7,1.622,0.897,64.5,62.7,35.5,29.0
22023,1629636,0022300876,"MAR 03, 2024",CLE vs. NYK,L,40,7,14,0.5,5,8,0.625,0,0,0.0,1,3,4,5,2,0,2,1,19,-6,1,109.9,112.0,1.104,1.141,50.1,50.8,14.6,11.0,2.166,1.571,55.9,50.0,38.8,46.0
22023,1629636,0022300886,"MAR 05, 2024",CLE vs. BOS,W,36,6,20,0.3,3,8,0.375,1,2,0.5,0,1,1,11,2,0,3,2,16,0,1,109.9,99.0,1.078,0.983,48.7,45.1,13.4,10.7,2.097,2.667,56.6,58.0,39.1,30.0
22023,1629636,0022300895,"MAR 06, 2024",CLE @ ATL,L,32,5,14,0.357,3,11,0.273,2,3,0.667,0,1,1,7,0,0,2,4,15,-11,1,122.4,112.7,1.162,1.135,52.6,48.9,16.7,17.3,2.143,2.600,62.6,48.0,42.5,53.0
22023,1629636,0022300911,"MAR 08, 2024",CLE vs. MIN,W,44,13,26,0.5,2,10,0.2,6,7,0.857,2,2,4,8,0,0,6,5,34,19,1,106.5,104.7,1.052,1.069,48.2,48.4,13.3,16.7,1.765,2.941,55.3,55.3,34.2,36.0
22023,1629636,0022300930,"MAR 10, 2024",CLE vs. BKN,L,27,4,9,0.444,3,6,0.5,3,3,1.0,0,1,1,5,1,0,4,3,14,-16,1,114.1,111.7,1.127,1.130,51.0,51.4,15.3,16.0,2.291,2.182,56.6,61.3,39.4,35.0
22023,1629636,0022300934,"MAR 11, 2024",CLE vs. PHX,L,36,10,17,0.588,7,10,0.7,3,4,0.75,0,2,2,5,1,0,5,2,30,-16,1,114.3,112.3,1.111,1.097,50.5,48.4,14.4,16.0,1.761,2.667,58.2,56.0,39.6,46.0
22023,1629636,0022300951,"MAR 13, 2024",CLE @ NOP,W,34,10,16,0.625,6,10,0.6,1,1,1.0,0,6,6,11,2,1,1,2,27,23,1,111.1,98.7,1.092,1.004,49.3,45.1,13.8,17.0,2.078,2.550,54.1,46.7,40.1,39.0
22023,1629636,0022300967,"MAR 16, 2024",CLE @ HOU,L,33,5,13,0.385,1,6,0.167,1,2,0.5,0,5,5,4,1,0,0,0,12,-16,1,112.6,108.0,1.091,1.057,50.3,48.9,11.2,11.3,1.520,1.133,56.5,63.3,36.9,29.0
22023,1629636,0022300983,"MAR 18, 2024",CLE @ IND,W,36,5,18,0.278,1,9,0.111,2,4,0.5,4,2,6,7,2,0,5,4,13,10,1,121.2,114.3,1.147,1.067,53.7,49.5,14.2,9.0,2.110,1.421,68.3,60.0,32.4,34.0
22023,1629636,0022300996,"MAR 20, 2024",CLE vs. MIA,L,41,7,18,0.389,5,12,0.417,1,1,1.0,1,0,1,9,0,0,1,2,20,3,1,109.3,98.0,1.096,1.004,49.4,44.4,13.2,12.3,1.967,2.313,54.4,49.3,39.7,37.0
22023,1629636,0022301014,"MAR 22, 2024",CLE @ MIN,L,35,8,21,0.381,0,6,0.0,3,3,1.0,1,1,2,4,0,0,2,2,19,-9,1,106.7,106.3,1.055,1.093,48.4,49.8,13.1,13.3,1.773,2.667,55.4,56.7,34.1,34.0
22023,1629636,0022301029,"MAR 24, 2024",CLE @ MIA,L,22,4,9,0.444,1,4,0.25,0,0,0.0,0,3,3,3,0,0,1,4,9,-17,1,109.2,104.3,1.099,1.117,49.5,48.3,13.1,12.0,1.978,2.769,54.1,45.3,40.0,46.0
22023,1629636,0022301033,"MAR 25, 2024",CLE vs. CHA,W,33,6,12,0.5,2,6,0.333,1,1,1.0,1,3,4,10,1,0,3,1,15,17,1,116.9,117.7,1.160,1.230,52.5,53.8,14.2,16.7,1.984,1.786,59.4,56.7,40.2,45.0
22023,1629636,0022301048,"MAR 27, 2024",CLE @ CHA,L,37,5,15,0.333,3,10,0.3,1,1,1.0,1,4,5,12,1,0,5,3,14,-4,1,116.8,119.7,1.161,1.257,52.5,55.0,14.2,14.3,1.996,1.870,59.4,60.7,40.4,49.0
22023,1629636,0022301067,"MAR 29, 2024",CLE vs. PHI,W,35,6,12,0.5,1,4,0.25,1,1,1.0,0,3,3,12,0,0,3,0,14,14,1,112.0,107.7,1.107,1.147,50.9,52.6,15.2,16.3,2.507,3.063,57.4,56.0,35.8,34.0
22023,1629636,0022301077,"MAR 31, 2024",CLE @ DEN,L,29,2,8,0.25,0,1,0.0,1,2,0.5,0,2,2,7,2,0,3,0,5,-16,1,109.9,106.0,1.102,1.082,50.9,50.0,13.4,10.7,1.896,1.778,58.9,52.0,33.8,36.0
22023,1629636,0022301100,"APR 02, 2024",CLE @ UTA,W,32,2,6,0.333,2,4,0.5,2,2,1.0,0,3,3,8,0,1,2,3,8,9,1,120.6,115.3,1.162,1.134,52.3,50.7,18.5,14.7,2.182,1.630,59.3,50.0,44.4,49.0
22023,1629636,0022301110,"APR 03, 2024",CLE @ PHX,L,40,7,17,0.412,1,4,0.25,0,0,0.0,0,1,1,8,2,0,3,1,15,-12,1,114.1,112.0,1.115,1.173,50.6,53.0,14.5,10.0,1.743,1.154,58.1,61.3,39.8,37.0
22023,1629636,0022301127,"APR 06, 2024",CLE @ LAL,L,35,11,25,0.44,4,9,0.444,0,0,0.0,1,1,2,2,5,0,1,1,26,-16,1,117.3,111.7,1.118,1.037,50.2,46.7,16.5,22.0,2.025,1.941,60.6,58.0,42.2,40.0
22023,1629636,0022301132,"APR 07, 2024",CLE @ LAC,L,40,10,22,0.455,4,8,0.5,4,5,0.8,2,3,5,8,5,0,5,1,28,0,1,112.4,103.7,1.120,1.020,50.9,47.6,14.9,14.3,2.084,1.792,57.2,52.0,39.0,32.0
22023,1629636,0022301158,"APR 10, 2024",CLE vs. MEM,W,31,5,13,0.385,2,9,0.222,4,5,0.8,0,6,6,9,0,1,3,2,16,23,1,112.6,102.7,1.104,1.025,49.9,46.6,15.0,15.0,1.838,1.500,55.6,54.0,40.2,34.0
22023,1629636,0022301174,"APR 12, 2024",CLE vs. IND,W,29,6,11,0.545,4,5,0.8,0,0,0.0,0,2,2,4,0,0,4,0,16,3,1,120.2,116.7,1.143,1.125,53.6,54.3,13.8,12.3,2.098,1.947,68.1,71.3,31.6,21.0
