SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22022,1628378,0022200261,"NOV 23, 2022",CLE vs. POR,W,31,11,18,0.611,6,10,0.6,6,7,0.857,0,2,2,1,2,0,4,1,34,-5,1,"[37, 34, 44, 27, 39]","[10, 7, 11, 5, 11]","[20, 19, 22, 12, 22]","[0.5, 0.368, 0.5, 0.417, 0.5]","[3, 3, 2, 2, 4]","[10, 9, 9, 7, 8]","[0.3, 0.333, 0.222, 0.286, 0.5]","[6, 6, 10, 1, 3]","[6, 6, 11, 2, 4]","[1.0, 1.0, 0.909, 0.5, 0.75]","[0, 0, 1, 1, 0]","[10, 2, 3, 2, 4]","[10, 2, 4, 3, 4]","[9, 3, 6, 5, 9]","[2, 2, 1, 2, 3]","[1, 0, 0, 0, 0]","[3, 2, 6, 1, 3]","[0, 1, 2, 4, 2]","[29, 23, 34, 13, 29]","[7, -17, 10, 15, 8]",108.9,115.3,1.077,1.106,49.3,51.4,16.2,18.7,1.95,2.545,56.4,63.3,35.8,34.0
22022,1628378,0022200280,"NOV 25, 2022",CLE @ MIL,L,32,11,24,0.458,5,11,0.455,2,2,1.0,2,1,3,1,1,0,2,2,29,-20,1,"[34, 44, 27, 39, 31]","[7, 11, 5, 11, 11]","[19, 22, 12, 22, 18]","[0.368, 0.5, 0.417, 0.5, 0.611]","[3, 2, 2, 4, 6]","[9, 9, 7, 8, 10]","[0.333, 0.222, 0.286, 0.5, 0.6]","[6, 10, 1, 3, 6]","[6, 11, 2, 4, 7]","[1.0, 0.909, 0.5, 0.75, 0.857]","[0, 1, 1, 0, 0]","[2, 3, 2, 4, 2]","[2, 4, 3, 4, 2]","[3, 6, 5, 9, 1]","[2, 1, 2, 3, 2]","[0, 0, 0, 0, 0]","[2, 6, 1, 3, 4]","[1, 2, 4, 2, 1]","[23, 34, 13, 29, 34]","[-17, 10, 15, 8, -5]",107.5,113.0,1.03,1.077,47.2,49.2,13.4,12.7,2.073,2.0,57.5,58.7,34.2,39.0
22022,1628378,0022200295,"NOV 27, 2022",CLE @ DET,W,39,9,23,0.391,2,8,0.25,12,13,0.923,1,4,5,1,1,0,3,2,32,11,1,"[44, 27, 39, 31, 32]","[11, 5, 11, 11, 11]","[22, 12, 22, 18, 24]","[0.5, 0.417, 0.5, 0.611, 0.458]","[2, 2, 4, 6, 5]","[9, 7, 8, 10, 11]","[0.222, 0.286, 0.5, 0.6, 0.455]","[10, 1, 3, 6, 2]","[11, 2, 4, 7, 2]","[0.909, 0.5, 0.75, 0.857, 1.0]","[1, 1, 0, 0, 2]","[3, 2, 4, 2, 1]","[4, 3, 4, 2, 3]","[6, 5, 9, 1, 1]","[1, 2, 3, 2, 1]","[0, 0, 0, 0, 0]","[6, 1, 3, 4, 2]","[2, 4, 2, 1, 2]","[34, 13, 29, 34, 29]","[10, 15, 8, -5, -20]",117.4,110.7,1.139,1.102,52.6,52.0,12.6,13.3,2.07,2.222,63.0,64.0,34.4,30.0
22022,1628378,0022200303,"NOV 28, 2022",CLE @ TOR,L,25,3,11,0.273,1,5,0.2,1,1,1.0,0,1,1,2,0,0,0,1,8,-21,1,"[27, 39, 31, 32, 39]","[5, 11, 11, 11, 9]","[12, 22, 18, 24, 23]","[0.417, 0.5, 0.611, 0.458, 0.391]","[2, 4, 6, 5, 2]","[7, 8, 10, 11, 8]","[0.286, 0.5, 0.6, 0.455, 0.25]","[1, 3, 6, 2, 12]","[2, 4, 7, 2, 13]","[0.5, 0.75, 0.857, 1.0, 0.923]","[1, 0, 0, 2, 1]","[2, 4, 2, 1, 4]","[3, 4, 2, 3, 5]","[5, 9, 1, 1, 1]","[2, 3, 2, 1, 1]","[0, 0, 0, 0, 0]","[1, 3, 4, 2, 3]","[4, 2, 1, 2, 2]","[13, 29, 34, 29, 32]","[15, 8, -5, -20, 11]",109.6,112.0,1.079,1.079,49.1,49.6,14.4,18.7,2.322,2.545,54.3,60.7,36.9,35.0
22022,1628378,0022200312,"NOV 30, 2022",CLE vs. PHI,W,26,5,9,0.556,5,7,0.714,3,3,1.0,0,3,3,6,2,1,2,0,18,20,1,"[39, 31, 32, 39, 25]","[11, 11, 11, 9, 3]","[22, 18, 24, 23, 11]","[0.5, 0.611, 0.458, 0.391, 0.273]","[4, 6, 5, 2, 1]","[8, 10, 11, 8, 5]","[0.5, 0.6, 0.455, 0.25, 0.2]","[3, 6, 2, 12, 1]","[4, 7, 2, 13, 1]","[0.75, 0.857, 1.0, 0.923, 1.0]","[0, 0, 2, 1, 0]","[4, 2, 1, 4, 1]","[4, 2, 3, 5, 1]","[9, 1, 1, 1, 2]","[3, 2, 1, 1, 0]","[0, 0, 0, 0, 0]","[3, 4, 2, 3, 0]","[2, 1, 2, 2, 1]","[29, 34, 29, 32, 8]","[8, -5, -20, 11, -21]",105.8,101.0,1.055,1.038,49.2,48.0,15.3,14.0,2.333,1.826,57.7,49.3,30.6,33.0
22022,1628378,0022200330,"DEC 02, 2022",CLE vs. ORL,W,37,12,21,0.571,7,11,0.636,3,3,1.0,1,1,2,1,1,1,5,4,34,7,1,"[31, 32, 39, 25, 26]","[11, 11, 9, 3, 5]","[18, 24, 23, 11, 9]","[0.611, 0.458, 0.391, 0.273, 0.556]","[6, 5, 2, 1, 5]","[10, 11, 8, 5, 7]","[0.6, 0.455, 0.25, 0.2, 0.714]","[6, 2, 12, 1, 3]","[7, 2, 13, 1, 3]","[0.857, 1.0, 0.923, 1.0, 1.0]","[0, 2, 1, 0, 0]","[2, 1, 4, 1, 3]","[2, 3, 5, 1, 3]","[1, 1, 1, 2, 6]","[2, 1, 1, 0, 2]","[0, 0, 0, 0, 1]","[4, 2, 3, 0, 2]","[1, 2, 2, 1, 0]","[34, 29, 32, 8, 18]","[-5, -20, 11, -21, 20]",114.4,122.3,1.12,1.222,51.2,57.4,16.1,18.7,1.898,2.24,59.3,78.0,37.9,28.0
22022,1628378,0022200348,"DEC 04, 2022",CLE @ NYK,L,40,8,22,0.364,2,11,0.182,5,6,0.833,1,3,4,5,0,1,3,3,23,2,1,"[32, 39, 25, 26, 37]","[11, 9, 3, 5, 12]","[24, 23, 11, 9, 21]","[0.458, 0.391, 0.273, 0.556, 0.571]","[5, 2, 1, 5, 7]","[11, 8, 5, 7, 11]","[0.455, 0.25, 0.2, 0.714, 0.636]","[2, 12, 1, 3, 3]","[2, 13, 1, 3, 3]","[1.0, 0.923, 1.0, 1.0, 1.0]","[2, 1, 0, 0, 1]","[1, 4, 1, 3, 1]","[3, 5, 1, 3, 2]","[1, 1, 2, 6, 1]","[1, 1, 0, 2, 1]","[0, 0, 0, 1, 1]","[2, 3, 0, 2, 5]","[2, 2, 1, 0, 4]","[29, 32, 8, 18, 34]","[-20, 11, -21, 20, 7]",116.4,113.3,1.108,1.125,50.4,49.9,14.7,9.7,2.262,1.706,55.4,51.3,42.1,47.0
22022,1628378,0022200360,"DEC 06, 2022",CLE vs. LAL,W,40,17,27,0.63,4,8,0.5,5,5,1.0,2,4,6,5,4,0,2,1,43,21,1,"[39, 25, 26, 37, 40]","[9, 3, 5, 12, 8]","[23, 11, 9, 21, 22]","[0.391, 0.273, 0.556, 0.571, 0.364]","[2, 1, 5, 7, 2]","[8, 5, 7, 11, 11]","[0.25, 0.2, 0.714, 0.636, 0.182]","[12, 1, 3, 3, 5]","[13, 1, 3, 3, 6]","[0.923, 1.0, 1.0, 1.0, 0.833]","[1, 0, 0, 1, 1]","[4, 1, 3, 1, 3]","[5, 1, 3, 2, 4]","[1, 2, 6, 1, 5]","[1, 0, 2, 1, 0]","[0, 0, 1, 1, 1]","[3, 0, 2, 5, 3]","[2, 1, 0, 4, 3]","[32, 8, 18, 34, 23]","[11, -21, 20, 7, 2]",115.1,119.0,1.084,1.133,50.0,52.1,17.2,12.0,2.136,2.25,63.5,70.7,35.7,35.0
22022,1628378,0022200406,"DEC 12, 2022",CLE @ SAS,L,37,12,24,0.5,2,7,0.286,2,2,1.0,4,1,5,1,0,0,3,3,28,-9,1,"[25, 26, 37, 40, 40]","[3, 5, 12, 8, 17]","[11, 9, 21, 22, 27]","[0.273, 0.556, 0.571, 0.364, 0.63]","[1, 5, 7, 2, 4]","[5, 7, 11, 11, 8]","[0.2, 0.714, 0.636, 0.182, 0.5]","[1, 3, 3, 5, 5]","[1, 3, 3, 6, 5]","[1.0, 1.0, 1.0, 0.833, 1.0]","[0, 0, 1, 1, 2]","[1, 3, 1, 3, 4]","[1, 3, 2, 4, 6]","[2, 6, 1, 5, 5]","[0, 2, 1, 0, 4]","[0, 1, 1, 1, 0]","[0, 2, 5, 3, 2]","[1, 0, 4, 3, 1]","[8, 18, 34, 23, 43]","[-21, 20, 7, 2, 21]",120.4,117.7,1.15,1.162,52.5,52.7,16.1,9.3,2.049,2.154,64.2,60.0,39.0,42.0
22022,1628378,0022200421,"DEC 14, 2022",CLE @ DAL,W,38,13,20,0.65,6,9,0.667,2,2,1.0,1,2,3,4,1,0,3,5,34,21,1,"[26, 37, 40, 40, 37]","[5, 12, 8, 17, 12]","[9, 21, 22, 27, 24]","[0.556, 0.571, 0.364, 0.63, 0.5]","[5, 7, 2, 4, 2]","[7, 11, 11, 8, 7]","[0.714, 0.636, 0.182, 0.5, 0.286]","[3, 3, 5, 5, 2]","[3, 3, 6, 5, 2]","[1.0, 1.0, 0.833, 1.0, 1.0]","[0, 1, 1, 2, 4]","[3, 1, 3, 4, 1]","[3, 2, 4, 6, 5]","[6, 1, 5, 5, 1]","[2, 1, 0, 4, 0]","[1, 1, 1, 0, 0]","[2, 5, 3, 2, 3]","[0, 4, 3, 1, 3]","[18, 34, 23, 43, 28]","[20, 7, 2, 21, -9]",110.1,121.3,1.097,1.196,50.6,54.3,13.4,19.3,2.086,3.412,57.7,62.7,34.0,40.0
22022,1628378,0022200431,"DEC 16, 2022",CLE vs. IND,W,37,14,24,0.583,8,15,0.533,5,5,1.0,0,1,1,3,1,0,2,2,41,7,1,"[37, 40, 40, 37, 38]","[12, 8, 17, 12, 13]","[21, 22, 27, 24, 20]","[0.571, 0.364, 0.63, 0.5, 0.65]","[7, 2, 4, 2, 6]","[11, 11, 8, 7, 9]","[0.636, 0.182, 0.5, 0.286, 0.667]","[3, 5, 5, 2, 2]","[3, 6, 5, 2, 2]","[1.0, 0.833, 1.0, 1.0, 1.0]","[1, 1, 2, 4, 1]","[1, 3, 4, 1, 2]","[2, 4, 6, 5, 3]","[1, 5, 5, 1, 4]","[1, 0, 4, 0, 1]","[1, 1, 0, 0, 0]","[5, 3, 2, 3, 3]","[4, 3, 1, 3, 5]","[34, 23, 43, 28, 34]","[7, 2, 21, -9, 21]",115.7,114.0,1.094,1.083,50.1,50.6,14.9,14.7,1.924,2.316,57.7,61.3,37.0,32.0
22022,1628378,0022200440,"DEC 17, 2022",CLE vs. DAL,W,42,9,21,0.429,1,9,0.111,6,8,0.75,0,4,4,3,1,0,4,4,25,-4,1,"[40, 40, 37, 38, 37]","[8, 17, 12, 13, 14]","[22, 27, 24, 20, 24]","[0.364, 0.63, 0.5, 0.65, 0.583]","[2, 4, 2, 6, 8]","[11, 8, 7, 9, 15]","[0.182, 0.5, 0.286, 0.667, 0.533]","[5, 5, 2, 2, 5]","[6, 5, 2, 2, 5]","[0.833, 1.0, 1.0, 1.0, 1.0]","[1, 2, 4, 1, 0]","[3, 4, 1, 2, 1]","[4, 6, 5, 3, 1]","[5, 5, 1, 4, 3]","[0, 4, 0, 1, 1]","[1, 0, 0, 0, 0]","[3, 2, 3, 3, 2]","[3, 1, 3, 5, 2]","[23, 43, 28, 34, 41]","[2, 21, -9, 21, 7]",109.9,109.7,1.097,1.107,50.6,51.1,13.2,12.3,2.093,2.846,57.8,60.7,33.8,31.0
22022,1628378,0022200452,"DEC 19, 2022",CLE vs. UTA,W,23,8,12,0.667,4,5,0.8,3,3,1.0,0,2,2,1,0,0,1,4,23,8,1,"[40, 37, 38, 37, 42]","[17, 12, 13, 14, 9]","[27, 24, 20, 24, 21]","[0.63, 0.5, 0.65, 0.583, 0.429]","[4, 2, 6, 8, 1]","[8, 7, 9, 15, 9]","[0.5, 0.286, 0.667, 0.533, 0.111]","[5, 2, 2, 5, 6]","[5, 2, 2, 5, 8]","[1.0, 1.0, 1.0, 1.0, 0.75]","[2, 4, 1, 0, 0]","[4, 1, 2, 1, 4]","[6, 5, 3, 1, 4]","[5, 1, 4, 3, 3]","[4, 0, 1, 1, 1]","[0, 0, 0, 0, 0]","[2, 3, 3, 2, 4]","[1, 3, 5, 2, 4]","[43, 28, 34, 41, 25]","[21, -9, 21, 7, -4]",116.0,117.3,1.11,1.101,51.9,51.3,15.9,10.7,2.04,1.28,65.4,65.3,31.5,34.0
22022,1628378,0022200466,"DEC 21, 2022",CLE vs. MIL,W,37,9,21,0.429,3,9,0.333,15,16,0.938,1,3,4,6,2,0,2,4,36,15,1,"[37, 38, 37, 42, 23]","[12, 13, 14, 9, 8]","[24, 20, 24, 21, 12]","[0.5, 0.65, 0.583, 0.429, 0.667]","[2, 6, 8, 1, 4]","[7, 9, 15, 9, 5]","[0.286, 0.667, 0.533, 0.111, 0.8]","[2, 2, 5, 6, 3]","[2, 2, 5, 8, 3]","[1.0, 1.0, 1.0, 0.75, 1.0]","[4, 1, 0, 0, 0]","[1, 2, 1, 4, 2]","[5, 3, 1, 4, 2]","[1, 4, 3, 3, 1]","[0, 1, 1, 1, 0]","[0, 0, 0, 0, 0]","[3, 3, 2, 4, 1]","[3, 5, 2, 4, 4]","[28, 34, 41, 25, 23]","[-9, 21, 7, -4, 8]",108.8,119.3,1.053,1.161,48.3,51.9,12.5,12.0,1.909,1.895,57.9,60.7,35.0,46.0
22022,1628378,0022200484,"DEC 23, 2022",CLE vs. TOR,L,35,4,16,0.25,3,12,0.25,1,4,0.25,0,5,5,4,3,0,3,1,12,-12,1,"[38, 37, 42, 23, 37]","[13, 14, 9, 8, 9]","[20, 24, 21, 12, 21]","[0.65, 0.583, 0.429, 0.667, 0.429]","[6, 8, 1, 4, 3]","[9, 15, 9, 5, 9]","[0.667, 0.533, 0.111, 0.8, 0.333]","[2, 5, 6, 3, 15]","[2, 5, 8, 3, 16]","[1.0, 1.0, 0.75, 1.0, 0.938]","[1, 0, 0, 0, 1]","[2, 1, 4, 2, 3]","[3, 1, 4, 2, 4]","[4, 3, 3, 1, 6]","[1, 1, 1, 0, 2]","[0, 0, 0, 0, 0]","[3, 2, 4, 1, 2]","[5, 2, 4, 4, 4]","[34, 41, 25, 23, 36]","[21, 7, -4, 8, 15]",110.9,112.0,1.095,1.129,49.9,50.3,15.5,15.3,2.57,2.875,55.4,48.7,36.7,44.0
22022,1628378,0022200498,"DEC 26, 2022",CLE vs. BKN,L,34,5,16,0.313,3,9,0.333,2,2,1.0,1,2,3,5,1,1,1,2,15,-13,1,"[37, 42, 23, 37, 35]","[14, 9, 8, 9, 4]","[24, 21, 12, 21, 16]","[0.583, 0.429, 0.667, 0.429, 0.25]","[8, 1, 4, 3, 3]","[15, 9, 5, 9, 12]","[0.533, 0.111, 0.8, 0.333, 0.25]","[5, 6, 3, 15, 1]","[5, 8, 3, 16, 4]","[1.0, 0.75, 1.0, 0.938, 0.25]","[0, 0, 0, 1, 0]","[1, 4, 2, 3, 5]","[1, 4, 2, 4, 5]","[3, 3, 1, 6, 4]","[1, 1, 0, 2, 3]","[0, 0, 0, 0, 0]","[2, 4, 1, 2, 3]","[2, 4, 4, 4, 1]","[41, 25, 23, 36, 12]","[7, -4, 8, 15, -12]",111.1,111.3,1.09,1.093,50.2,51.4,14.3,13.0,1.854,1.773,55.3,60.7,36.9,29.0
