SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22021,2544,0022100107,"NOV 02, 2021",LAL vs. HOU,W,36,13,21,0.619,2,4,0.5,2,2,1.0,0,4,4,10,2,0,4,3,30,8,1,"[37, 37, 40, 38, 35]","[13, 8, 7, 10, 6]","[23, 18, 19, 22, 19]","[0.565, 0.444, 0.368, 0.455, 0.316]","[5, 5, 4, 1, 0]","[11, 9, 9, 10, 6]","[0.455, 0.556, 0.444, 0.1, 0.0]","[3, 4, 1, 5, 3]","[6, 4, 2, 5, 4]","[0.5, 1.0, 0.5, 1.0, 0.75]","[1, 0, 0, 1, 1]","[10, 2, 6, 2, 6]","[11, 2, 6, 3, 7]","[5, 5, 6, 8, 8]","[1, 2, 2, 3, 4]","[1, 0, 2, 1, 1]","[4, 5, 3, 7, 2]","[5, 4, 1, 1, 0]","[34, 25, 19, 26, 15]","[-2, -6, -1, 9, 7]",109.2,111.0,1.028,1.047,46.5,48.1,17.7,16.7,1.536,1.563,51.7,57.3,41.0,37.0
22021,2544,0022100232,"NOV 19, 2021",LAL @ BOS,L,32,10,16,0.625,3,7,0.429,0,1,0.0,1,5,6,2,2,0,3,3,23,-4,1,"[37, 40, 38, 35, 36]","[8, 7, 10, 6, 13]","[18, 19, 22, 19, 21]","[0.444, 0.368, 0.455, 0.316, 0.619]","[5, 4, 1, 0, 2]","[9, 9, 10, 6, 4]","[0.556, 0.444, 0.1, 0.0, 0.5]","[4, 1, 5, 3, 2]","[4, 2, 5, 4, 2]","[1.0, 0.5, 1.0, 0.75, 1.0]","[0, 0, 1, 1, 0]","[2, 6, 2, 6, 4]","[2, 6, 3, 7, 4]","[5, 6, 8, 8, 10]","[2, 2, 3, 4, 2]","[0, 2, 1, 1, 0]","[5, 3, 7, 2, 4]","[4, 1, 1, 0, 3]","[25, 19, 26, 15, 30]","[-6, -1, 9, 7, 8]",106.4,97.7,1.027,1.02,46.6,45.2,11.0,7.3,1.375,0.88,52.5,43.3,36.8,39.0
22021,2544,0022100249,"NOV 21, 2021",LAL @ DET,W,21,4,7,0.571,1,3,0.333,1,1,1.0,0,1,1,5,0,0,2,1,10,-15,1,"[40, 38, 35, 36, 32]","[7, 10, 6, 13, 10]","[19, 22, 19, 21, 16]","[0.368, 0.455, 0.316, 0.619, 0.625]","[4, 1, 0, 2, 3]","[9, 10, 6, 4, 7]","[0.444, 0.1, 0.0, 0.5, 0.429]","[1, 5, 3, 2, 0]","[2, 5, 4, 2, 1]","[0.5, 1.0, 0.75, 1.0, 0.0]","[0, 1, 1, 0, 1]","[6, 2, 6, 4, 5]","[6, 3, 7, 4, 6]","[6, 8, 8, 10, 2]","[2, 3, 4, 2, 2]","[2, 1, 1, 0, 0]","[3, 7, 2, 4, 3]","[1, 1, 0, 3, 3]","[19, 26, 15, 30, 23]","[-1, 9, 7, 8, -4]",107.4,107.7,1.063,1.075,48.3,48.6,11.1,10.3,1.403,1.292,55.2,57.3,37.4,37.0
22021,2544,0022100268,"NOV 24, 2021",LAL @ IND,W,43,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,1,2,2,2,39,-3,1,"[38, 35, 36, 32, 21]","[10, 6, 13, 10, 4]","[22, 19, 21, 16, 7]","[0.455, 0.316, 0.619, 0.625, 0.571]","[1, 0, 2, 3, 1]","[10, 6, 4, 7, 3]","[0.1, 0.0, 0.5, 0.429, 0.333]","[5, 3, 2, 0, 1]","[5, 4, 2, 1, 1]","[1.0, 0.75, 1.0, 0.0, 1.0]","[1, 1, 0, 1, 0]","[2, 6, 4, 5, 1]","[3, 7, 4, 6, 1]","[8, 8, 10, 2, 5]","[3, 4, 2, 2, 0]","[1, 1, 0, 0, 0]","[7, 2, 4, 3, 2]","[1, 0, 3, 3, 1]","[26, 15, 30, 23, 10]","[9, 7, 8, -4, -15]",105.3,97.3,1.033,0.955,47.7,45.1,12.5,13.0,1.51,1.857,56.1,57.3,32.4,24.0
22021,2544,0022100291,"NOV 26, 2021",LAL vs. SAC,L,50,10,25,0.4,2,13,0.154,8,11,0.727,1,6,7,11,1,0,7,4,30,-7,1,"[35, 36, 32, 21, 43]","[6, 13, 10, 4, 13]","[19, 21, 16, 7, 29]","[0.316, 0.619, 0.625, 0.571, 0.448]","[0, 2, 3, 1, 5]","[6, 4, 7, 3, 12]","[0.0, 0.5, 0.429, 0.333, 0.417]","[3, 2, 0, 1, 8]","[4, 2, 1, 1, 9]","[0.75, 1.0, 0.0, 1.0, 0.889]","[1, 0, 1, 0, 0]","[6, 4, 5, 1, 5]","[7, 4, 6, 1, 5]","[8, 10, 2, 5, 6]","[4, 2, 2, 0, 1]","[1, 0, 0, 0, 2]","[2, 4, 3, 2, 2]","[0, 3, 3, 1, 2]","[15, 30, 23, 10, 39]","[7, 8, -4, -15, -3]",111.1,115.3,1.077,1.154,49.5,52.6,10.8,9.7,1.304,1.261,59.4,58.7,35.4,38.0
22021,2544,0022100304,"NOV 28, 2021",LAL vs. DET,W,37,12,20,0.6,4,9,0.444,5,8,0.625,0,5,5,9,2,1,2,1,33,14,1,"[36, 32, 21, 43, 50]","[13, 10, 4, 13, 10]","[21, 16, 7, 29, 25]","[0.619, 0.625, 0.571, 0.448, 0.4]","[2, 3, 1, 5, 2]","[4, 7, 3, 12, 13]","[0.5, 0.429, 0.333, 0.417, 0.154]","[2, 0, 1, 8, 8]","[2, 1, 1, 9, 11]","[1.0, 0.0, 1.0, 0.889, 0.727]","[0, 1, 0, 0, 1]","[4, 5, 1, 5, 6]","[4, 6, 1, 5, 7]","[10, 2, 5, 6, 11]","[2, 2, 0, 1, 1]","[0, 0, 0, 2, 0]","[4, 3, 2, 2, 7]","[3, 3, 1, 2, 4]","[30, 23, 10, 39, 30]","[8, -4, -15, -3, -7]",108.1,107.0,1.066,1.061,48.6,48.3,11.1,9.3,1.409,1.217,55.8,54.0,36.6,35.0
22021,2544,0022100341,"DEC 03, 2021",LAL vs. LAC,L,36,9,23,0.391,2,8,0.25,3,5,0.6,3,8,11,6,2,0,3,2,23,-5,1,"[32, 21, 43, 50, 37]","[10, 4, 13, 10, 12]","[16, 7, 29, 25, 20]","[0.625, 0.571, 0.448, 0.4, 0.6]","[3, 1, 5, 2, 4]","[7, 3, 12, 13, 9]","[0.429, 0.333, 0.417, 0.154, 0.444]","[0, 1, 8, 8, 5]","[1, 1, 9, 11, 8]","[0.0, 1.0, 0.889, 0.727, 0.625]","[1, 0, 0, 1, 0]","[5, 1, 5, 6, 5]","[6, 1, 5, 7, 5]","[2, 5, 6, 11, 9]","[2, 0, 1, 1, 2]","[0, 0, 2, 0, 1]","[3, 2, 2, 7, 2]","[3, 1, 2, 4, 1]","[23, 10, 39, 30, 33]","[-4, -15, -3, -7, 14]",104.5,117.3,1.019,1.175,46.3,52.6,14.0,20.0,1.545,1.579,56.0,57.3,35.2,46.0
22021,2544,0022100365,"DEC 07, 2021",LAL vs. BOS,W,36,13,19,0.684,2,5,0.4,2,2,1.0,2,2,4,5,0,0,3,2,30,18,1,"[21, 43, 50, 37, 36]","[4, 13, 10, 12, 9]","[7, 29, 25, 20, 23]","[0.571, 0.448, 0.4, 0.6, 0.391]","[1, 5, 2, 4, 2]","[3, 12, 13, 9, 8]","[0.333, 0.417, 0.154, 0.444, 0.25]","[1, 8, 8, 5, 3]","[1, 9, 11, 8, 5]","[1.0, 0.889, 0.727, 0.625, 0.6]","[0, 0, 1, 0, 3]","[1, 5, 6, 5, 8]","[1, 5, 7, 5, 11]","[5, 6, 11, 9, 6]","[0, 1, 1, 2, 2]","[0, 2, 0, 1, 0]","[2, 2, 7, 2, 3]","[1, 2, 4, 1, 2]","[10, 39, 30, 33, 23]","[-15, -3, -7, 14, -5]",106.5,113.7,1.04,1.134,47.2,50.8,11.5,10.7,1.595,1.882,51.8,51.3,37.6,43.0
22021,2544,0022100380,"DEC 09, 2021",LAL @ MEM,L,37,7,15,0.467,1,6,0.167,5,5,1.0,0,10,10,11,4,2,5,1,20,2,1,"[43, 50, 37, 36, 36]","[13, 10, 12, 9, 13]","[29, 25, 20, 23, 19]","[0.448, 0.4, 0.6, 0.391, 0.684]","[5, 2, 4, 2, 2]","[12, 13, 9, 8, 5]","[0.417, 0.154, 0.444, 0.25, 0.4]","[8, 8, 5, 3, 2]","[9, 11, 8, 5, 2]","[0.889, 0.727, 0.625, 0.6, 1.0]","[0, 1, 0, 3, 2]","[5, 6, 5, 8, 2]","[5, 7, 5, 11, 4]","[6, 11, 9, 6, 5]","[1, 1, 2, 2, 0]","[2, 0, 1, 0, 0]","[2, 7, 2, 3, 3]","[2, 4, 1, 2, 2]","[39, 30, 33, 23, 30]","[-3, -7, 14, -5, 18]",110.6,94.7,1.073,0.94,48.3,42.8,13.2,11.3,1.687,1.308,54.6,46.7,40.6,33.0
22021,2544,0022100389,"DEC 10, 2021",LAL @ OKC,W,35,13,20,0.65,4,6,0.667,3,4,0.75,0,5,5,6,3,2,2,2,33,19,1,"[50, 37, 36, 36, 37]","[10, 12, 9, 13, 7]","[25, 20, 23, 19, 15]","[0.4, 0.6, 0.391, 0.684, 0.467]","[2, 4, 2, 2, 1]","[13, 9, 8, 5, 6]","[0.154, 0.444, 0.25, 0.4, 0.167]","[8, 5, 3, 2, 5]","[11, 8, 5, 2, 5]","[0.727, 0.625, 0.6, 1.0, 1.0]","[1, 0, 3, 2, 0]","[6, 5, 8, 2, 10]","[7, 5, 11, 4, 10]","[11, 9, 6, 5, 11]","[1, 2, 2, 0, 4]","[0, 1, 0, 0, 2]","[7, 2, 3, 3, 5]","[4, 1, 2, 2, 1]","[30, 33, 23, 30, 20]","[-7, 14, -5, 18, 2]",108.0,121.3,1.065,1.206,47.1,53.0,9.3,18.0,1.149,1.8,51.5,62.0,43.3,50.0
