SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22021,1629636,0022100604,"JAN 09, 2022",CLE @ GSW,L,33,3,12,0.25,2,7,0.286,1,2,0.5,0,2,2,4,1,0,4,2,9,-22,1,101.4,102.7,0.994,0.999,45.5,45.1,11.0,9.0,1.318,1.500,49.4,45.3,35.3,37.0
22021,1629636,0022100611,"JAN 10, 2022",CLE @ SAC,W,34,5,13,0.385,1,6,0.167,1,1,1.0,1,4,5,11,1,0,4,2,12,10,1,113.7,110.7,1.098,1.098,50.7,50.6,13.0,13.7,1.625,2.158,62.9,57.3,34.6,37.0
22021,1629636,0022100624,"JAN 12, 2022",CLE @ UTA,W,34,3,11,0.273,1,8,0.125,4,4,1.0,0,10,10,14,1,0,2,4,11,22,1,107.5,124.3,1.055,1.225,48.3,55.3,11.8,14.7,1.545,1.517,58.2,61.3,34.9,45.0
22021,1629636,0022100638,"JAN 14, 2022",CLE @ SAS,W,37,11,25,0.44,4,8,0.5,6,6,1.0,0,4,4,8,1,1,1,1,32,3,1,111.3,120.0,1.071,1.102,49.0,51.1,10.8,13.3,1.452,2.000,59.7,63.3,36.7,37.0
22021,1629636,0022100646,"JAN 15, 2022",CLE @ OKC,W,37,11,20,0.55,1,7,0.143,4,4,1.0,2,3,5,18,1,0,2,3,27,9,1,107.7,110.0,1.065,1.126,47.7,52.1,9.1,9.7,1.134,1.706,52.4,62.7,41.0,31.0
22021,1629636,0022100657,"JAN 17, 2022",CLE vs. BKN,W,36,10,19,0.526,2,5,0.4,0,0,0.0,2,4,6,12,2,0,6,1,22,6,1,109.1,115.7,1.057,1.148,48.3,52.3,14.4,15.3,1.827,2.091,56.0,56.7,35.9,40.0
22021,1629636,0022100673,"JAN 19, 2022",CLE @ CHI,L,40,9,18,0.5,1,6,0.167,1,2,0.5,2,3,5,12,0,0,4,2,20,-9,1,109.0,123.7,1.074,1.230,49.1,56.2,12.1,15.3,1.569,1.438,57.6,70.7,34.4,38.0
22021,1629636,0022100695,"JAN 22, 2022",CLE vs. OKC,W,39,9,20,0.45,1,4,0.25,4,4,1.0,0,1,1,11,1,0,8,4,23,23,1,108.1,114.3,1.069,1.112,48.0,50.0,9.8,20.7,1.219,2.296,52.8,55.3,40.9,44.0
22021,1629636,0022100709,"JAN 24, 2022",CLE vs. NYK,W,39,6,19,0.316,1,6,0.167,0,0,0.0,0,2,2,12,2,0,6,1,13,5,1,104.5,105.3,1.059,1.063,47.7,49.2,11.1,11.7,1.537,1.296,49.7,46.0,38.9,38.0
22021,1629636,0022100722,"JAN 26, 2022",CLE vs. MIL,W,26,7,12,0.583,3,5,0.6,2,3,0.667,0,2,2,8,1,0,1,0,19,13,1,108.2,110.3,1.051,1.057,47.1,49.4,11.4,11.0,1.547,1.833,51.6,63.3,41.6,31.0
22021,1629636,0022100754,"JAN 30, 2022",CLE @ DET,L,36,9,18,0.5,5,10,0.5,1,1,1.0,0,4,4,7,0,0,2,1,24,-8,1,111.8,115.3,1.089,1.117,50.0,51.1,11.5,10.0,1.514,1.500,57.0,57.3,36.4,35.0
22021,1629636,0022100825,"FEB 09, 2022",CLE vs. SAS,W,30,12,15,0.8,3,3,1.0,0,0,0.0,0,5,5,6,1,0,6,2,27,13,1,111.5,114.0,1.079,1.113,49.6,49.3,11.4,10.0,1.525,0.938,61.3,52.0,35.1,43.0
22021,1629636,0022100849,"FEB 12, 2022",CLE @ PHI,L,35,11,23,0.478,3,6,0.5,2,2,1.0,0,4,4,1,0,0,6,1,27,-9,1,105.4,103.0,1.058,1.016,48.7,48.1,14.1,11.7,2.158,2.188,56.2,65.3,33.2,19.0
22021,1629636,0022100867,"FEB 15, 2022",CLE @ ATL,L,35,12,22,0.545,4,10,0.4,2,2,1.0,0,2,2,8,1,1,4,3,30,-2,1,111.7,117.7,1.110,1.133,50.1,51.5,12.7,18.0,1.717,2.077,56.8,56.0,39.3,39.0
22021,1629636,0022100932,"MAR 02, 2022",CLE vs. CHA,L,33,13,22,0.591,5,10,0.5,2,4,0.5,0,3,3,4,1,0,7,3,33,-17,1,114.8,116.7,1.093,1.096,49.4,50.6,13.7,15.3,1.815,2.300,55.8,59.3,41.8,38.0
22021,1629636,0022100947,"MAR 04, 2022",CLE @ PHI,L,43,10,22,0.455,4,8,0.5,2,2,1.0,1,3,4,19,2,1,5,2,26,3,1,106.0,106.3,1.062,1.017,48.8,48.8,13.9,9.0,2.183,1.421,56.0,56.7,33.6,28.0
22021,1629636,0022100962,"MAR 06, 2022",CLE vs. TOR,W,34,5,12,0.417,1,5,0.2,6,6,1.0,1,2,3,10,2,0,7,2,17,-4,1,107.3,106.3,1.069,1.075,48.5,49.6,11.3,13.7,1.648,3.417,53.3,56.0,37.0,32.0
22021,1629636,0022100976,"MAR 08, 2022",CLE @ IND,W,37,14,26,0.538,4,9,0.444,9,9,1.0,2,3,5,13,2,0,4,2,41,18,1,112.6,119.3,1.102,1.126,50.8,51.1,12.6,10.0,1.598,1.304,60.1,59.3,34.5,42.0
22021,1629636,0022100998,"MAR 11, 2022",CLE @ MIA,L,36,4,17,0.235,1,6,0.167,15,16,0.938,1,1,2,10,1,0,7,4,24,-9,1,104.7,99.7,1.048,1.015,47.3,46.5,11.9,10.7,1.609,1.280,48.4,54.0,39.2,31.0
22021,1629636,0022101006,"MAR 12, 2022",CLE @ CHI,L,42,9,24,0.375,0,3,0.0,7,8,0.875,1,6,7,7,1,0,6,3,25,-8,1,111.0,115.7,1.092,1.128,50.1,53.1,12.0,9.0,1.675,1.688,59.0,62.0,34.9,33.0
22021,1629636,0022101020,"MAR 14, 2022",CLE vs. LAC,W,46,8,21,0.381,4,9,0.444,4,4,1.0,0,2,2,13,1,0,3,2,24,11,1,107.6,107.7,1.060,1.128,48.4,51.5,13.4,13.0,1.724,2.167,57.7,59.3,34.8,31.0
22021,1629636,0022101034,"MAR 16, 2022",CLE vs. PHI,L,38,5,15,0.333,1,4,0.25,11,12,0.917,2,3,5,7,1,0,2,0,22,-12,1,106.7,119.0,1.068,1.144,49.1,51.1,14.5,25.3,2.242,2.714,56.1,58.0,34.2,49.0
22021,1629636,0022101049,"MAR 18, 2022",CLE vs. DEN,W,45,9,20,0.45,2,4,0.5,5,7,0.714,1,3,4,14,1,0,2,2,25,25,1,108.5,115.3,1.076,1.152,49.5,54.7,12.1,16.0,1.522,1.778,57.7,64.0,34.8,29.0
22021,1629636,0022101060,"MAR 19, 2022",CLE vs. DET,W,41,8,18,0.444,1,6,0.167,7,8,0.875,0,1,1,12,2,0,4,3,24,4,1,112.4,110.3,1.101,1.108,50.7,51.1,11.2,8.3,1.531,2.778,57.5,55.3,35.8,33.0
22021,1629636,0022101072,"MAR 21, 2022",CLE vs. LAL,L,41,10,23,0.435,2,8,0.25,7,7,1.0,0,2,2,17,1,0,1,2,29,1,1,114.0,124.7,1.089,1.199,50.0,54.6,15.2,18.7,1.796,2.240,58.9,60.7,37.8,42.0
22021,1629636,0022101095,"MAR 24, 2022",CLE @ TOR,L,38,7,18,0.389,1,6,0.167,3,3,1.0,1,2,3,10,0,0,4,1,18,-17,1,107.3,109.7,1.071,1.124,48.7,52.0,11.5,12.3,1.710,1.947,53.7,56.0,36.7,37.0
22021,1629636,0022101110,"MAR 26, 2022",CLE vs. CHI,L,44,9,22,0.409,1,7,0.143,9,11,0.818,2,4,6,5,2,0,2,1,28,4,1,111.4,117.0,1.097,1.187,50.4,55.2,12.0,13.3,1.669,2.105,59.4,67.3,34.6,30.0
22021,1629636,0022101123,"MAR 28, 2022",CLE vs. ORL,W,40,7,17,0.412,5,10,0.5,6,6,1.0,0,3,3,12,3,0,3,0,25,15,1,111.9,107.3,1.088,1.055,49.5,47.7,11.7,10.3,1.464,1.938,55.2,50.0,39.2,39.0
22021,1629636,0022101136,"MAR 30, 2022",CLE vs. DAL,L,37,10,17,0.588,4,4,1.0,1,2,0.5,0,5,5,10,4,0,4,0,25,10,1,104.2,108.7,1.058,1.146,48.8,52.4,12.0,8.0,1.749,1.500,56.1,59.3,32.5,35.0
22021,1629636,0022100452,"MAR 31, 2022",CLE @ ATL,L,30,7,21,0.333,1,4,0.25,3,5,0.6,1,0,1,8,1,1,3,0,18,-21,1,112.4,117.0,1.116,1.143,50.5,50.5,12.2,11.0,1.712,2.063,58.1,54.0,38.7,48.0
22021,1629636,0022101162,"APR 02, 2022",CLE @ NYK,W,36,8,19,0.421,5,9,0.556,3,4,0.75,0,0,0,13,0,0,4,3,24,22,1,107.0,110.3,1.073,1.107,48.8,51.5,11.4,8.7,1.628,1.238,51.7,64.0,38.0,26.0
22021,1629636,0022101170,"APR 03, 2022",CLE vs. PHI,L,37,7,18,0.389,3,5,0.6,6,6,1.0,2,2,4,4,4,0,1,3,23,0,1,106.8,111.3,1.071,1.105,49.3,51.0,14.8,20.7,2.253,2.067,56.6,61.3,33.8,35.0
22021,1629636,0022101179,"APR 05, 2022",CLE @ ORL,L,41,11,24,0.458,2,6,0.333,3,5,0.6,1,5,6,10,2,0,1,0,27,-1,1,112.0,115.7,1.090,1.151,49.5,51.9,11.9,15.3,1.481,1.769,55.2,58.0,39.3,41.0
22021,1629636,0022101205,"APR 08, 2022",CLE @ BKN,L,41,12,24,0.5,3,6,0.5,4,4,1.0,0,0,0,3,2,0,2,1,31,-3,1,112.0,108.3,1.089,1.034,49.7,49.0,13.9,11.0,1.765,1.500,56.4,47.3,37.5,37.0
22021,1629636,0022101218,"APR 10, 2022",CLE vs. MIL,W,23,4,7,0.571,3,5,0.6,0,0,0.0,0,2,2,8,0,0,0,0,11,38,1,111.9,109.3,1.083,1.037,48.5,46.0,11.3,14.0,1.530,1.909,53.7,53.3,43.2,40.0
