SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22019,1629636,0021900005,"OCT 23, 2019",CLE @ ORL,L,32,3,9,0.333,2,4,0.5,0,0,0.0,1,1,2,5,1,0,3,0,8,-7,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--
22019,1629636,0021900030,"OCT 26, 2019",CLE vs. IND,W,29,5,12,0.417,2,5,0.4,0,0,0.0,1,0,1,4,1,0,4,2,12,0,1,119.0,119.0,1.149,1.149,54.1,54.1,12.0,12.0,2.400,2.400,60.0,60.0,33.0,33.0
22019,1629636,0021900046,"OCT 28, 2019",CLE @ MIL,L,23,4,11,0.364,1,5,0.2,0,0,0.0,0,1,1,2,0,0,2,3,9,-11,1,121.0,121.0,1.015,1.015,46.7,46.7,19.0,19.0,2.923,2.923,47.0,47.0,48.0,48.0
22019,1629636,0021900055,"OCT 30, 2019",CLE vs. CHI,W,25,4,11,0.364,1,4,0.25,0,0,0.0,0,1,1,3,0,0,4,3,9,1,1,110.3,105.0,1.049,1.004,47.2,46.5,18.5,16.3,3.217,2.450,51.5,54.0,42.8,34.0
22019,1629636,0021900070,"NOV 01, 2019",CLE @ IND,L,26,0,10,0.0,0,2,0.0,2,4,0.5,0,1,1,3,0,0,0,0,2,2,1,108.3,104.7,1.063,1.033,49.5,47.9,6.5,4.7,1.182,0.824,57.0,56.0,33.8,34.0
22019,1629636,0021900089,"NOV 03, 2019",CLE vs. DAL,L,26,3,8,0.375,1,4,0.25,2,2,1.0,0,1,1,5,2,0,2,0,9,-11,1,112.4,115.3,1.055,1.082,48.7,50.7,16.8,16.3,2.400,2.130,64.8,70.7,33.0,29.0
22019,1629636,0021900098,"NOV 05, 2019",CLE vs. BOS,L,28,2,11,0.182,0,3,0.0,0,0,0.0,0,3,3,1,1,0,2,1,4,-5,1,103.0,100.7,0.985,0.971,45.5,45.0,10.2,8.7,1.889,1.368,48.0,47.3,36.0,35.0
22019,1629636,0021900118,"NOV 08, 2019",CLE @ WAS,W,32,6,11,0.545,1,2,0.5,2,2,1.0,1,1,2,6,2,0,2,1,15,13,1,118.1,117.0,1.088,1.073,49.9,48.5,15.1,17.0,2.120,2.429,60.3,58.0,39.0,42.0
22019,1629636,0021900136,"NOV 10, 2019",CLE @ NYK,W,34,3,8,0.375,0,1,0.0,6,6,1.0,0,3,3,6,1,0,4,0,12,26,1,109.4,112.3,1.074,1.116,49.1,50.1,15.4,10.7,2.075,1.778,52.2,52.0,38.0,44.0
22019,1629636,0021900147,"NOV 12, 2019",CLE @ PHI,L,28,3,10,0.3,0,2,0.0,0,0,0.0,0,3,3,2,3,0,0,2,6,-1,1,106.2,104.0,0.994,1.027,46.9,47.9,12.4,15.0,1.383,1.607,55.8,58.0,31.7,31.0
22019,1629636,0021900161,"NOV 14, 2019",CLE vs. MIA,L,25,4,10,0.4,3,7,0.429,0,0,0.0,0,1,1,2,1,0,2,1,11,-16,1,105.7,103.7,0.982,1.020,45.9,47.3,13.3,11.0,1.602,1.737,53.2,51.3,33.0,34.0
22019,1629636,0021900183,"NOV 17, 2019",CLE vs. PHI,L,25,4,13,0.308,1,3,0.333,2,2,1.0,0,0,0,2,2,0,2,2,11,-14,1,107.7,112.0,1.018,1.093,48.2,52.2,12.9,14.3,1.490,1.870,57.2,61.3,30.0,25.0
22019,1629636,0021900189,"NOV 18, 2019",CLE @ NYK,L,29,4,9,0.444,2,5,0.4,0,2,0.0,0,2,2,2,0,0,2,3,10,-27,1,109.2,108.7,1.075,1.084,49.3,49.6,14.5,8.7,1.880,1.182,51.8,49.3,37.2,39.0
22019,1629636,0021900206,"NOV 20, 2019",CLE @ MIA,L,25,4,12,0.333,2,7,0.286,0,0,0.0,0,0,0,3,1,0,4,1,10,-11,1,104.0,99.7,0.979,0.994,45.5,44.9,13.0,13.3,1.458,1.212,52.5,45.3,33.5,39.0
22019,1629636,0021900221,"NOV 22, 2019",CLE @ DAL,L,34,9,16,0.563,5,8,0.625,0,0,0.0,0,1,1,4,0,0,2,0,23,-17,1,109.6,102.0,1.057,1.000,48.6,46.0,13.9,13.7,1.806,1.952,59.3,55.3,35.6,33.0
22019,1629636,0021900231,"NOV 23, 2019",CLE vs. POR,W,27,3,12,0.25,1,6,0.167,2,2,1.0,1,1,2,1,1,0,1,3,9,-3,1,116.7,128.0,1.085,1.182,50.3,53.2,14.0,14.7,1.778,1.692,59.3,61.3,34.7,46.0
22019,1629636,0021900240,"NOV 25, 2019",CLE vs. BKN,L,22,4,10,0.4,3,5,0.6,0,0,0.0,0,3,3,1,0,0,5,0,11,-4,1,114.4,96.3,1.051,0.953,48.5,43.7,12.1,10.3,1.437,1.409,59.9,48.7,35.6,33.0
22019,1629636,0021900255,"NOV 27, 2019",CLE vs. ORL,L,31,5,8,0.625,2,4,0.5,4,4,1.0,0,1,1,1,0,0,8,3,16,-12,1,102.9,109.0,1.026,1.096,47.0,50.2,11.3,8.0,1.792,1.412,55.4,59.3,33.2,33.0
22019,1629636,0021900270,"NOV 29, 2019",CLE vs. MIL,L,35,8,14,0.571,5,7,0.714,0,0,0.0,0,1,1,6,0,0,1,0,21,-3,1,110.2,103.3,1.004,0.979,44.9,43.4,13.1,13.0,1.975,2.600,50.0,50.7,43.5,42.0
22019,1629636,0021900299,"DEC 03, 2019",CLE vs. DET,L,28,3,9,0.333,0,2,0.0,1,1,1.0,0,1,1,0,0,0,1,1,7,-15,1,108.7,103.3,1.069,1.087,49.3,49.5,13.2,12.0,1.535,1.636,59.8,54.7,33.0,33.0
22019,1629636,0021900321,"DEC 06, 2019",CLE vs. ORL,L,30,3,8,0.375,1,5,0.2,2,2,1.0,0,5,5,1,0,0,2,3,9,9,1,103.4,110.0,1.024,1.069,47.1,49.7,12.1,14.7,1.728,1.760,55.2,60.7,33.1,33.0
22019,1629636,0021900332,"DEC 07, 2019",CLE @ PHI,L,31,7,20,0.35,3,9,0.333,0,0,0.0,3,2,5,3,0,0,2,2,17,-32,1,104.4,109.7,1.007,1.046,47.7,49.5,12.2,13.0,1.546,1.773,57.8,62.7,28.1,27.0
22019,1629636,0021900344,"DEC 09, 2019",CLE @ BOS,L,24,4,11,0.364,1,3,0.333,0,0,0.0,1,1,2,2,0,0,2,2,9,-31,1,103.5,97.3,1.003,0.981,45.9,46.4,11.8,12.0,2.008,1.895,51.3,54.0,35.9,27.0
22019,1629636,0021900356,"DEC 11, 2019",CLE vs. HOU,L,22,4,8,0.5,3,6,0.5,0,0,0.0,0,1,1,1,0,0,2,1,11,-12,1,115.1,112.3,1.054,1.051,48.2,47.2,16.3,13.3,1.889,1.250,57.9,50.0,39.5,43.0
22019,1629636,0021900368,"DEC 12, 2019",CLE @ SAS,W,25,3,8,0.375,2,6,0.333,0,0,0.0,2,1,3,5,0,0,5,0,8,4,1,115.4,123.0,1.098,1.090,50.3,49.5,13.6,12.3,1.857,1.423,60.7,63.3,37.2,39.0
22019,1629636,0021900385,"DEC 14, 2019",CLE @ MIL,L,30,4,11,0.364,2,5,0.4,0,0,0.0,1,3,4,5,0,0,3,0,10,0,1,107.6,109.0,0.990,1.002,44.3,44.2,14.1,22.3,2.116,2.680,48.9,44.0,42.5,46.0
22019,1629636,0021900395,"DEC 16, 2019",CLE @ TOR,L,38,7,14,0.5,4,8,0.5,2,2,1.0,0,2,2,5,2,0,1,1,20,-16,1,105.4,102.0,0.999,0.951,45.2,43.0,12.3,13.3,1.812,2.222,49.8,50.7,39.1,36.0
22019,1629636,0021900407,"DEC 18, 2019",CLE vs. CHA,W,27,3,10,0.3,1,7,0.143,0,0,0.0,0,1,1,6,0,0,3,2,7,6,1,110.8,94.0,1.094,0.948,49.7,42.7,12.1,10.3,1.392,1.148,58.7,49.3,37.8,31.0
22019,1629636,0021900420,"DEC 20, 2019",CLE vs. MEM,W,29,4,10,0.4,2,5,0.4,4,4,1.0,2,3,5,2,1,0,1,1,14,1,1,116.4,116.0,1.085,1.098,49.7,51.5,14.7,12.0,1.873,1.333,57.1,58.0,38.1,32.0
22019,1629636,0021900444,"DEC 23, 2019",CLE vs. ATL,W,26,9,14,0.643,3,5,0.6,0,0,0.0,0,1,1,1,0,0,2,3,21,-1,1,118.5,125.3,1.102,1.128,51.1,54.2,14.1,14.0,1.565,1.826,61.7,72.0,36.0,30.0
22019,1629636,0021900466,"DEC 27, 2019",CLE @ BOS,L,28,1,7,0.143,0,2,0.0,0,0,0.0,0,4,4,0,1,0,4,2,2,-21,1,103.2,96.0,1.006,0.942,46.2,43.7,11.6,8.7,1.786,0.897,51.5,50.7,34.9,29.0
22019,1629636,0021900479,"DEC 28, 2019",CLE @ MIN,W,29,8,11,0.727,2,4,0.5,0,1,0.0,1,1,2,3,2,0,5,5,18,11,1,116.6,110.0,1.077,0.995,49.7,45.8,12.5,12.3,1.679,1.321,61.3,54.0,35.6,34.0
22019,1629636,0021900500,"DEC 31, 2019",CLE @ TOR,L,34,5,11,0.455,2,7,0.286,0,0,0.0,0,1,1,4,1,0,1,2,12,-14,1,106.2,104.3,1.012,1.038,46.0,48.0,12.5,14.0,1.803,1.615,50.9,53.3,38.4,31.0
22019,1629636,0021900508,"JAN 02, 2020",CLE vs. CHA,L,34,5,12,0.417,3,9,0.333,1,2,0.5,1,4,5,8,1,0,1,0,14,17,1,110.8,110.0,1.095,1.060,49.8,49.7,11.8,11.7,1.405,1.400,59.3,66.7,37.1,29.0
