SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22019,1628378,0021900075,"NOV 01, 2019",UTA @ SAC,L,35,9,19,0.474,1,3,0.333,5,6,0.833,0,4,4,2,3,0,0,2,24,10,1,"[36, 34, 26, 37, 35]","[14, 7, 6, 9, 10]","[22, 15, 9, 24, 17]","[0.636, 0.467, 0.667, 0.375, 0.588]","[1, 0, 3, 3, 0]","[3, 2, 3, 8, 2]","[0.333, 0.0, 1.0, 0.375, 0.0]","[3, 10, 0, 4, 4]","[4, 10, 0, 8, 4]","[0.75, 1.0, 0.0, 0.5, 1.0]","[5, 0, 0, 1, 0]","[7, 5, 1, 1, 5]","[12, 5, 1, 2, 5]","[3, 3, 4, 3, 2]","[1, 3, 1, 2, 2]","[0, 1, 0, 0, 0]","[1, 1, 1, 3, 2]","[4, 2, 1, 4, 3]","[32, 24, 15, 25, 24]","[9, -3, 36, -1, 8]",115.6,110.7,1.105,1.089,49.9,48.3,11.0,8.0,1.279,1.091,62.0,54.7,39.6,44.0
22019,1628378,0021900090,"NOV 03, 2019",UTA @ LAC,L,34,11,21,0.524,4,6,0.667,10,14,0.714,0,4,4,6,2,0,2,5,36,3,1,"[34, 26, 37, 35, 35]","[7, 6, 9, 10, 9]","[15, 9, 24, 17, 19]","[0.467, 0.667, 0.375, 0.588, 0.474]","[0, 3, 3, 0, 1]","[2, 3, 8, 2, 3]","[0.0, 1.0, 0.375, 0.0, 0.333]","[10, 0, 4, 4, 5]","[10, 0, 8, 4, 6]","[1.0, 0.0, 0.5, 1.0, 0.833]","[0, 0, 1, 0, 0]","[5, 1, 1, 5, 4]","[5, 1, 2, 5, 4]","[3, 4, 3, 2, 2]","[3, 1, 2, 2, 3]","[1, 0, 0, 0, 0]","[1, 1, 3, 2, 0]","[2, 1, 4, 3, 2]","[24, 15, 25, 24, 24]","[-3, 36, -1, 8, 10]",109.5,101.0,1.049,0.981,47.7,45.5,14.3,13.3,2.0,1.739,52.7,56.0,38.5,32.0
22019,1628378,0021900110,"NOV 06, 2019",UTA vs. PHI,W,35,10,23,0.435,1,4,0.25,3,6,0.5,4,1,5,8,1,0,4,2,24,-9,1,"[26, 37, 35, 35, 34]","[6, 9, 10, 9, 11]","[9, 24, 17, 19, 21]","[0.667, 0.375, 0.588, 0.474, 0.524]","[3, 3, 0, 1, 4]","[3, 8, 2, 3, 6]","[1.0, 0.375, 0.0, 0.333, 0.667]","[0, 4, 4, 5, 10]","[0, 8, 4, 6, 14]","[0.0, 0.5, 1.0, 0.833, 0.714]","[0, 1, 0, 0, 0]","[1, 1, 5, 4, 4]","[1, 2, 5, 4, 4]","[4, 3, 2, 2, 6]","[1, 2, 2, 3, 2]","[0, 0, 0, 0, 0]","[1, 3, 2, 0, 2]","[1, 4, 3, 2, 5]","[15, 25, 24, 24, 36]","[36, -1, 8, 10, 3]",107.3,112.3,0.979,1.036,46.5,47.3,11.2,15.7,1.264,1.808,54.7,52.0,32.0,40.0
22019,1628378,0021900124,"NOV 08, 2019",UTA vs. MIL,W,38,8,22,0.364,2,4,0.5,1,1,1.0,1,4,5,6,1,0,8,3,19,-5,1,"[37, 35, 35, 34, 35]","[9, 10, 9, 11, 10]","[24, 17, 19, 21, 23]","[0.375, 0.588, 0.474, 0.524, 0.435]","[3, 0, 1, 4, 1]","[8, 2, 3, 6, 4]","[0.375, 0.0, 0.333, 0.667, 0.25]","[4, 4, 5, 10, 3]","[8, 4, 6, 14, 6]","[0.5, 1.0, 0.833, 0.714, 0.5]","[1, 0, 0, 0, 4]","[1, 5, 4, 4, 1]","[2, 5, 4, 4, 5]","[3, 2, 2, 6, 8]","[2, 2, 3, 2, 1]","[0, 0, 0, 0, 0]","[3, 2, 0, 2, 4]","[4, 3, 2, 5, 2]","[25, 24, 24, 36, 24]","[-1, 8, 10, 3, -9]",112.0,111.7,1.005,0.999,45.4,44.9,13.0,14.0,2.167,2.0,49.3,47.3,42.8,41.0
22019,1628378,0021900144,"NOV 11, 2019",UTA @ GSW,W,33,7,17,0.412,5,9,0.556,4,4,1.0,0,8,8,6,0,0,2,1,23,17,1,"[35, 35, 34, 35, 38]","[10, 9, 11, 10, 8]","[17, 19, 21, 23, 22]","[0.588, 0.474, 0.524, 0.435, 0.364]","[0, 1, 4, 1, 2]","[2, 3, 6, 4, 4]","[0.0, 0.333, 0.667, 0.25, 0.5]","[4, 5, 10, 3, 1]","[4, 6, 14, 6, 1]","[1.0, 0.833, 0.714, 0.5, 1.0]","[0, 0, 0, 4, 1]","[5, 4, 4, 1, 4]","[5, 4, 4, 5, 5]","[2, 2, 6, 8, 6]","[2, 3, 2, 1, 1]","[0, 0, 0, 0, 0]","[2, 0, 2, 4, 8]","[3, 2, 5, 2, 3]","[24, 24, 36, 24, 19]","[8, 10, 3, -9, -5]",121.1,122.7,1.131,1.121,51.6,50.9,13.7,7.7,1.734,0.958,62.8,63.3,41.4,44.0
22019,1628378,0021900152,"NOV 12, 2019",UTA vs. BKN,W,38,13,26,0.5,0,5,0.0,4,4,1.0,3,3,6,2,1,0,2,1,30,16,1,"[35, 34, 35, 38, 33]","[9, 11, 10, 8, 7]","[19, 21, 23, 22, 17]","[0.474, 0.524, 0.435, 0.364, 0.412]","[1, 4, 1, 2, 5]","[3, 6, 4, 4, 9]","[0.333, 0.667, 0.25, 0.5, 0.556]","[5, 10, 3, 1, 4]","[6, 14, 6, 1, 4]","[0.833, 0.714, 0.5, 1.0, 1.0]","[0, 0, 4, 1, 0]","[4, 4, 1, 4, 8]","[4, 4, 5, 5, 8]","[2, 6, 8, 6, 6]","[3, 2, 1, 1, 0]","[0, 0, 0, 0, 0]","[0, 2, 4, 8, 2]","[2, 5, 2, 3, 1]","[24, 36, 24, 19, 23]","[10, 3, -9, -5, 17]",121.7,126.0,1.082,1.131,49.6,50.9,13.0,16.7,1.315,1.852,62.9,64.7,39.3,43.0
22019,1628378,0021900170,"NOV 15, 2019",UTA @ MEM,L,36,9,21,0.429,1,8,0.125,10,10,1.0,0,9,9,5,2,1,2,3,29,-6,1,"[34, 35, 38, 33, 38]","[11, 10, 8, 7, 13]","[21, 23, 22, 17, 26]","[0.524, 0.435, 0.364, 0.412, 0.5]","[4, 1, 2, 5, 0]","[6, 4, 4, 9, 5]","[0.667, 0.25, 0.5, 0.556, 0.0]","[10, 3, 1, 4, 4]","[14, 6, 1, 4, 4]","[0.714, 0.5, 1.0, 1.0, 1.0]","[0, 4, 1, 0, 3]","[4, 1, 4, 8, 3]","[4, 5, 5, 8, 6]","[6, 8, 6, 6, 2]","[2, 1, 1, 0, 1]","[0, 0, 0, 0, 0]","[2, 4, 8, 2, 2]","[5, 2, 3, 1, 1]","[36, 24, 19, 23, 30]","[3, -9, -5, 17, 16]",118.8,121.3,1.087,1.154,49.9,51.5,16.2,13.7,1.935,2.05,59.3,60.7,38.5,46.0
22019,1628378,0021900196,"NOV 18, 2019",UTA vs. MIN,L,34,5,23,0.217,2,6,0.333,5,7,0.714,2,5,7,2,0,1,2,2,17,-10,1,"[35, 38, 33, 38, 36]","[10, 8, 7, 13, 9]","[23, 22, 17, 26, 21]","[0.435, 0.364, 0.412, 0.5, 0.429]","[1, 2, 5, 0, 1]","[4, 4, 9, 5, 8]","[0.25, 0.5, 0.556, 0.0, 0.125]","[3, 1, 4, 4, 10]","[6, 1, 4, 4, 10]","[0.5, 1.0, 1.0, 1.0, 1.0]","[4, 1, 0, 3, 0]","[1, 4, 8, 3, 9]","[5, 5, 8, 6, 9]","[8, 6, 6, 2, 5]","[1, 1, 0, 1, 2]","[0, 0, 0, 0, 1]","[4, 8, 2, 2, 2]","[2, 3, 1, 1, 3]","[24, 19, 23, 30, 29]","[-9, -5, 17, 16, -6]",118.5,125.3,1.061,1.175,49.1,55.0,13.2,12.3,1.623,1.762,63.2,72.7,36.5,32.0
22019,1628378,0021900210,"NOV 20, 2019",UTA @ MIN,W,38,9,24,0.375,5,10,0.5,3,3,1.0,2,5,7,2,0,1,2,2,26,-11,1,"[38, 33, 38, 36, 34]","[8, 7, 13, 9, 5]","[22, 17, 26, 21, 23]","[0.364, 0.412, 0.5, 0.429, 0.217]","[2, 5, 0, 1, 2]","[4, 9, 5, 8, 6]","[0.5, 0.556, 0.0, 0.125, 0.333]","[1, 4, 4, 10, 5]","[1, 4, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0, 0.714]","[1, 0, 3, 0, 2]","[4, 8, 3, 9, 5]","[5, 8, 6, 9, 7]","[6, 6, 2, 5, 2]","[1, 0, 1, 2, 0]","[0, 0, 0, 1, 1]","[8, 2, 2, 2, 2]","[3, 1, 1, 3, 2]","[19, 23, 30, 29, 17]","[-5, 17, 16, -6, -10]",117.3,121.3,1.052,1.123,48.7,51.0,13.0,13.7,1.64,1.864,62.0,60.7,36.4,41.0
22019,1628378,0021900223,"NOV 22, 2019",UTA vs. GSW,W,35,12,24,0.5,3,9,0.333,3,4,0.75,1,3,4,4,1,0,0,3,30,1,1,"[33, 38, 36, 34, 38]","[7, 13, 9, 5, 9]","[17, 26, 21, 23, 24]","[0.412, 0.5, 0.429, 0.217, 0.375]","[5, 0, 1, 2, 5]","[9, 5, 8, 6, 10]","[0.556, 0.0, 0.125, 0.333, 0.5]","[4, 4, 10, 5, 3]","[4, 4, 10, 7, 3]","[1.0, 1.0, 1.0, 0.714, 1.0]","[0, 3, 0, 2, 2]","[8, 3, 9, 5, 5]","[8, 6, 9, 7, 7]","[6, 2, 5, 2, 2]","[0, 1, 2, 0, 0]","[0, 0, 1, 1, 1]","[2, 2, 2, 2, 2]","[1, 1, 3, 2, 2]","[23, 30, 29, 17, 26]","[17, 16, -6, -10, -11]",118.9,115.0,1.122,1.106,50.9,48.7,13.5,12.7,1.815,2.375,59.5,50.0,42.2,49.0
