SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MIN_ROLLING,FGM_ROLLING,FGA_ROLLING,FG_PCT_ROLLING,FG3M_ROLLING,FG3A_ROLLING,FG3_PCT_ROLLING,FTM_ROLLING,FTA_ROLLING,FT_PCT_ROLLING,OREB_ROLLING,DREB_ROLLING,REB_ROLLING,AST_ROLLING,STL_ROLLING,BLK_ROLLING,TOV_ROLLING,PF_ROLLING,PTS_ROLLING,PLUS_MINUS_ROLLING,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22020,1628378,0022000089,"JAN 03, 2021",UTA @ SAS,W,29,8,17,0.471,5,9,0.556,1,1,1.0,2,2,4,9,0,0,4,1,22,18,1,"[31, 37, 35, 36, 35]","[6, 6, 8, 9, 6]","[16, 23, 23, 23, 14]","[0.375, 0.261, 0.348, 0.391, 0.429]","[4, 2, 2, 3, 3]","[10, 9, 10, 8, 10]","[0.4, 0.222, 0.2, 0.375, 0.3]","[4, 7, 2, 2, 0]","[4, 9, 4, 2, 1]","[1.0, 0.778, 0.5, 1.0, 0.0]","[0, 1, 0, 1, 1]","[3, 1, 2, 5, 3]","[3, 2, 2, 6, 4]","[5, 5, 5, 3, 5]","[1, 3, 1, 1, 0]","[0, 2, 0, 0, 0]","[2, 3, 3, 3, 5]","[2, 2, 3, 1, 1]","[20, 21, 20, 23, 15]","[11, -5, -4, 3, -8]",112.2,109.3,1.065,1.062,49.1,49.2,17.8,19.0,2.405,2.478,63.2,60.0,34.8,33.0
22020,1628378,0022000102,"JAN 05, 2021",UTA @ BKN,L,30,10,22,0.455,3,8,0.375,8,10,0.8,0,4,4,4,0,0,3,3,31,-24,1,"[37, 35, 36, 35, 29]","[6, 8, 9, 6, 8]","[23, 23, 23, 14, 17]","[0.261, 0.348, 0.391, 0.429, 0.471]","[2, 2, 3, 3, 5]","[9, 10, 8, 10, 9]","[0.222, 0.2, 0.375, 0.3, 0.556]","[7, 2, 2, 0, 1]","[9, 4, 2, 1, 1]","[0.778, 0.5, 1.0, 0.0, 1.0]","[1, 0, 1, 1, 2]","[1, 2, 5, 3, 2]","[2, 2, 6, 4, 4]","[5, 5, 3, 5, 9]","[3, 1, 1, 0, 0]","[2, 0, 0, 0, 0]","[3, 3, 3, 5, 4]","[2, 3, 1, 1, 1]","[21, 20, 23, 15, 22]","[-5, -4, 3, -8, 18]",113.4,126.0,1.048,1.168,48.5,52.8,12.7,11.0,1.712,1.5,59.4,58.0,36.0,46.0
22020,1628378,0022000112,"JAN 06, 2021",UTA @ NYK,L,36,8,23,0.348,2,10,0.2,0,0,0.0,2,2,4,4,1,0,4,0,18,-20,1,"[35, 36, 35, 29, 30]","[8, 9, 6, 8, 10]","[23, 23, 14, 17, 22]","[0.348, 0.391, 0.429, 0.471, 0.455]","[2, 3, 3, 5, 3]","[10, 8, 10, 9, 8]","[0.2, 0.375, 0.3, 0.556, 0.375]","[2, 2, 0, 1, 8]","[4, 2, 1, 1, 10]","[0.5, 1.0, 0.0, 1.0, 0.8]","[0, 1, 1, 2, 0]","[2, 5, 3, 2, 4]","[2, 6, 4, 4, 4]","[5, 3, 5, 9, 4]","[1, 1, 0, 0, 0]","[0, 0, 0, 0, 0]","[3, 3, 5, 4, 3]","[3, 1, 1, 1, 3]","[20, 23, 15, 22, 31]","[-4, 3, -8, 18, -24]",105.1,103.3,1.035,1.032,47.9,45.2,14.0,9.0,1.885,1.588,54.0,41.3,33.9,46.0
22020,1628378,0022000129,"JAN 08, 2021",UTA @ MIL,W,32,12,24,0.5,4,9,0.444,4,6,0.667,1,4,5,7,0,1,1,2,32,15,1,"[36, 35, 29, 30, 36]","[9, 6, 8, 10, 8]","[23, 14, 17, 22, 23]","[0.391, 0.429, 0.471, 0.455, 0.348]","[3, 3, 5, 3, 2]","[8, 10, 9, 8, 10]","[0.375, 0.3, 0.556, 0.375, 0.2]","[2, 0, 1, 8, 0]","[2, 1, 1, 10, 0]","[1.0, 0.0, 1.0, 0.8, 0.0]","[1, 1, 2, 0, 2]","[5, 3, 2, 4, 2]","[6, 4, 4, 4, 4]","[3, 5, 9, 4, 4]","[1, 0, 0, 0, 1]","[0, 0, 0, 0, 0]","[3, 5, 4, 3, 4]","[1, 1, 1, 3, 0]","[23, 15, 22, 31, 18]","[3, -8, 18, -24, -20]",111.6,108.7,1.047,1.012,47.2,45.8,10.6,13.7,1.491,1.64,54.5,55.3,39.8,36.0
22020,1628378,0022000141,"JAN 10, 2021",UTA @ DET,W,37,9,18,0.5,4,8,0.5,6,7,0.857,0,2,2,3,0,1,4,1,28,11,1,"[35, 29, 30, 36, 32]","[6, 8, 10, 8, 12]","[14, 17, 22, 23, 24]","[0.429, 0.471, 0.455, 0.348, 0.5]","[3, 5, 3, 2, 4]","[10, 9, 8, 10, 9]","[0.3, 0.556, 0.375, 0.2, 0.444]","[0, 1, 8, 0, 4]","[1, 1, 10, 0, 6]","[0.0, 1.0, 0.8, 0.0, 0.667]","[1, 2, 0, 2, 1]","[3, 2, 4, 2, 4]","[4, 4, 4, 4, 5]","[5, 9, 4, 4, 7]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[5, 4, 3, 4, 1]","[1, 1, 3, 0, 2]","[15, 22, 31, 18, 32]","[-8, 18, -24, -20, 15]",117.6,120.0,1.101,1.124,49.9,49.9,14.0,18.3,1.853,2.75,57.8,59.3,43.7,50.0
22020,1628378,0022000159,"JAN 12, 2021",UTA @ CLE,W,30,9,15,0.6,5,7,0.714,4,4,1.0,2,1,3,4,0,0,1,2,27,22,1,"[29, 30, 36, 32, 37]","[8, 10, 8, 12, 9]","[17, 22, 23, 24, 18]","[0.471, 0.455, 0.348, 0.5, 0.5]","[5, 3, 2, 4, 4]","[9, 8, 10, 9, 8]","[0.556, 0.375, 0.2, 0.444, 0.5]","[1, 8, 0, 4, 6]","[1, 10, 0, 6, 7]","[1.0, 0.8, 0.0, 0.667, 0.857]","[2, 0, 2, 1, 0]","[2, 4, 2, 4, 2]","[4, 4, 4, 5, 2]","[9, 4, 4, 7, 3]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 1]","[4, 3, 4, 1, 4]","[1, 3, 0, 2, 1]","[22, 31, 18, 32, 28]","[18, -24, -20, 15, 11]",102.8,97.0,1.009,1.001,45.7,46.2,12.5,10.7,1.314,0.941,50.9,56.7,38.2,28.0
22020,1628378,0022000186,"JAN 15, 2021",UTA vs. ATL,W,29,10,20,0.5,6,10,0.6,0,0,0.0,0,3,3,4,3,0,3,1,26,14,1,"[30, 36, 32, 37, 30]","[10, 8, 12, 9, 9]","[22, 23, 24, 18, 15]","[0.455, 0.348, 0.5, 0.5, 0.6]","[3, 2, 4, 4, 5]","[8, 10, 9, 8, 7]","[0.375, 0.2, 0.444, 0.5, 0.714]","[8, 0, 4, 6, 4]","[10, 0, 6, 7, 4]","[0.8, 0.0, 0.667, 0.857, 1.0]","[0, 2, 1, 0, 2]","[4, 2, 4, 2, 1]","[4, 4, 5, 2, 3]","[4, 4, 7, 3, 4]","[0, 1, 0, 0, 0]","[0, 0, 1, 1, 0]","[3, 4, 1, 4, 1]","[3, 0, 2, 1, 2]","[31, 18, 32, 28, 27]","[-24, -20, 15, 11, 22]",109.5,103.0,1.056,1.015,48.7,46.3,10.1,10.7,1.312,1.333,57.4,50.0,32.4,34.0
22020,1628378,0022000200,"JAN 17, 2021",UTA @ DEN,W,38,7,20,0.35,0,7,0.0,4,4,1.0,1,2,3,7,1,2,4,4,18,-6,1,"[36, 32, 37, 30, 29]","[8, 12, 9, 9, 10]","[23, 24, 18, 15, 20]","[0.348, 0.5, 0.5, 0.6, 0.5]","[2, 4, 4, 5, 6]","[10, 9, 8, 7, 10]","[0.2, 0.444, 0.5, 0.714, 0.6]","[0, 4, 6, 4, 0]","[0, 6, 7, 4, 0]","[0.0, 0.667, 0.857, 1.0, 0.0]","[2, 1, 0, 2, 0]","[2, 4, 2, 1, 3]","[4, 5, 2, 3, 3]","[4, 7, 3, 4, 4]","[1, 0, 0, 0, 3]","[0, 1, 1, 0, 0]","[4, 1, 4, 1, 3]","[0, 2, 1, 2, 1]","[18, 32, 28, 27, 26]","[-20, 15, 11, 22, 14]",112.8,105.0,1.094,1.054,49.9,48.9,12.4,14.0,1.656,2.211,57.0,56.7,38.8,33.0
22020,1628378,0022000214,"JAN 19, 2021",UTA vs. NOP,W,33,9,15,0.6,4,7,0.571,6,6,1.0,0,7,7,4,0,0,5,4,28,5,1,"[32, 37, 30, 29, 38]","[12, 9, 9, 10, 7]","[24, 18, 15, 20, 20]","[0.5, 0.5, 0.6, 0.5, 0.35]","[4, 4, 5, 6, 0]","[9, 8, 7, 10, 7]","[0.444, 0.5, 0.714, 0.6, 0.0]","[4, 6, 4, 0, 4]","[6, 7, 4, 0, 4]","[0.667, 0.857, 1.0, 0.0, 1.0]","[1, 0, 2, 0, 1]","[4, 2, 1, 3, 2]","[5, 2, 3, 3, 3]","[7, 3, 4, 4, 7]","[0, 0, 0, 3, 1]","[1, 1, 0, 0, 2]","[1, 4, 1, 3, 4]","[2, 1, 2, 1, 4]","[32, 28, 27, 26, 18]","[15, 11, 22, 14, -6]",108.8,115.3,1.069,1.168,46.7,51.9,13.4,10.0,1.66,1.364,46.2,50.0,47.3,46.0
22020,1628378,0022000227,"JAN 21, 2021",UTA vs. NOP,W,34,11,19,0.579,6,8,0.75,8,8,1.0,3,4,7,5,0,1,4,3,36,16,1,"[37, 30, 29, 38, 33]","[9, 9, 10, 7, 9]","[18, 15, 20, 20, 15]","[0.5, 0.6, 0.5, 0.35, 0.6]","[4, 5, 6, 0, 4]","[8, 7, 10, 7, 7]","[0.5, 0.714, 0.6, 0.0, 0.571]","[6, 4, 0, 4, 6]","[7, 4, 0, 4, 6]","[0.857, 1.0, 0.0, 1.0, 1.0]","[0, 2, 0, 1, 0]","[2, 1, 3, 2, 7]","[2, 3, 3, 3, 7]","[3, 4, 4, 7, 4]","[0, 0, 3, 1, 0]","[1, 0, 0, 2, 0]","[4, 1, 3, 4, 5]","[1, 2, 1, 4, 4]","[28, 27, 26, 18, 28]","[11, 22, 14, -6, 5]",109.5,117.7,1.078,1.173,47.0,51.9,13.2,12.3,1.703,1.682,46.0,53.3,48.5,49.0
